,created_at,id,text
14,2022-07-07T00:52:22.000Z,1544846754310414336,@MarcoolivaHern3 @TorontoPearson @OmarAlghabra @AirCanada @WestJet @FlairAirlines @Lynx_Air @flyyxu @FlixBus_USA_CA @porterairlines Just take the bus or train all the way. Far better for both the environment and your stress levels.
15,2022-07-07T00:35:17.000Z,1544842455459192833,@porterairlines trying to check in via the website and this is all we get. What is going on? https://t.co/lNtAFhB5eV
16,2022-07-06T23:34:55.000Z,1544827263795007495,Raise your hand if you have ever been personally victimized by @porterairlines https://t.co/rW1Ik9ZRsw
17,2022-07-06T22:44:16.000Z,1544814517456355328,RT @stefany81179545: DAY #177 I’m still waiting for a solution.I have an email from edreams where they tells me that I had a maximum respon…
18,2022-07-06T21:23:52.000Z,1544794284058189828,"RT @TeresaRoncon: My daughter, working first job, going away for a wknd. Flight out delayed 6hrs, cancelled coming home. It happens. (Breat…"
19,2022-07-06T21:21:23.000Z,1544793658221907968,"My daughter, working first job, going away for a wknd. Flight out delayed 6hrs, cancelled coming home. It happens. (Breathe deeply)
But @Porterairlines please stick to what you say you’ll do. https://t.co/jFy0Xy2lKS"
20,2022-07-06T20:53:36.000Z,1544786665872441351,"RT @charlottearklay: Disappointed and frustrated with @porterairlines. They cancelled my flight home from NYC, had to work next day, was to…"
21,2022-07-06T20:45:03.000Z,1544784512663621651,"Disappointed and frustrated with @porterairlines. They cancelled my flight home from NYC, had to work next day, was told by agent to book the extra night of hotel on them. Today my expense claim is denied. What’s going on? #porterairlines https://t.co/zmZL4o3c4e"
22,2022-07-06T17:28:41.000Z,1544735098599243776,@porterairlines Flying from Halifax to Toronto tomorrow at 5pm. How early do I need to arrive at the airport?
23,2022-07-06T16:24:35.000Z,1544718966517645314,@yourtime99 @porterairlines Agree 100%. We need Porter back. I fly every 7 - 10 days and I want to support local and fly through @YourSJAirport but @AirCanada is no longer a reliable option. From now on it’s @porterairlines through Fredericton.
24,2022-07-06T16:10:02.000Z,1544715303313178624,And hopefully @porterairlines brings their flights back to Saint John again soon. https://t.co/qecBOIFSC6
25,2022-07-06T16:05:20.000Z,1544714119235964928,@MaiseyFinancial @AirCanada Flew @AirCanada from SJ to Tor City via Mtrl yesterday. Flight frm Mtrl to Tor City was cancelled.  Very long lines at Cust svce!  What a nightmare!!  Abandoned AC and booked @porterairlines flight instead. It was really nice. I’m flying out of Fred with Porter from now on.
26,2022-07-06T11:42:04.000Z,1544647868769787907,@MarcDufresne4 @Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Montreal Marc is a total tin foil hat! 😂🤣😂 #RWNJ
27,2022-07-06T02:39:25.000Z,1544511305238941698,"@AirCanada @TorontoPearson @porterairlines @BBishopAirport I’m still holding out hope that Air Canada can get its act together after the summer, but until then, I’m strictly on team #FlyPorter"
28,2022-07-06T02:39:12.000Z,1544511249114972160,"With the current shitshow that’s @AirCanada/@TorontoPearson, the real MVP was @porterairlines/@BBishopAirport that flew me from BOS -&gt; YOW and back during one of the busiest weekends of the year with zero cancellations, zero delays, zero problems. SO GLAD I made the switch!"
29,2022-07-06T02:31:30.000Z,1544509311115837441,@BonaFideLoDuv @porterairlines had good passengers even though they are pandering with the current rainbow logo.
30,2022-07-06T00:45:20.000Z,1544482596717043715,@scottcwheeler @porterairlines ✨manifesting this travel energy✨
31,2022-07-06T00:39:51.000Z,1544481216560336898,@scottcwheeler @porterairlines You better not have stolen all the good mojo for my flight tomorrow.
32,2022-07-05T23:54:19.000Z,1544469756446662656,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Fake News. A picture. Ha ha.
33,2022-07-05T23:45:59.000Z,1544467660695642112,@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc https://t.co/IGSWmqSHMU
34,2022-07-05T23:32:16.000Z,1544464206967209991,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc I just sent you an article.  A real man has no need to make up stories to deflect others from seeing their cowardice. You're no expert and your info is worth no more than the paper you wipe your ass with. #factsoverfear
Source 1: CDC
Source 2: WorldOMeter https://t.co/RG3SdRN1K8"
35,2022-07-05T23:21:28.000Z,1544461487669919746,"@lkco27 @porterairlines You've seen other airports, right? Half hour is nothing. Have some patience"
36,2022-07-05T23:03:07.000Z,1544456870483615744,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Now don't waste my time. 🤡
37,2022-07-05T23:02:16.000Z,1544456656129597442,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc the info is gone. Maybe Keean is in trouble like another ""journalist"" Mark Slapinski is facing legal issues with Pfizer for stuff he said. You gave the impression that you read them like you were the authority. This isn't good. @pfizer
https://t.co/TeFUxho5Hz https://t.co/MZ9yxH0YkO"
38,2022-07-05T22:57:20.000Z,1544455416591040518,@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc The ask yourself why mass media doesn't talk about the Pfizer numbers.... And what has Keean Beste done or said to make him a white supremacist?
39,2022-07-05T22:54:38.000Z,1544454735813541888,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc The counter signal?  Omg. That's hilarious.
That's Keean Bexte. A white supremacist disinformation spreader. Dude. These people spread COVID disinformation to turn people against the gov't. Encourage spreading disease. It's a eugenics."
40,2022-07-05T22:46:26.000Z,1544452672308318208,"@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Here's some research done, censored by mass media. This is from Pfizer docs, resumed. https://t.co/Gy9pVtajbV"
41,2022-07-05T22:29:34.000Z,1544448426523643904,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc You make claims on social media to influence others out of taking the Vax on purpose. You must show proof when you make such claims. YOU SAID that the data proved it was deadly was in those documents. Now where is it?
42,2022-07-05T22:07:37.000Z,1544442905582092288,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Who said I was vaxxed? This isn't the argument. I'm giving you an  example of what could happen. Now you're telling me it's a moot point?
43,2022-07-05T21:52:27.000Z,1544439089981702149,"@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Well since the vaxx doesn't stop the infection or spread of Covid, even if vaxxed you could ""kill"" your dad by transmission."
44,2022-07-05T21:48:17.000Z,1544438038213935104,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Let me make something perfectly clear. Do you have a good lawyer to start? What if you misunderstood? What if I chose not to vaccinate based on what you told me. I end up with a tube down my throat or worse, I kill my 94 y.o. dad that isn't boostered. How much money do you have?"
45,2022-07-05T21:46:19.000Z,1544437546037436416,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc No. You have the answer. This isn't how you come to that conclusion or is this how you figured it out without actually reading all the 80k pages. You made the original statement that YOU had proof that was mention this Pfizer data dump. I'm starting to think you're lying.
46,2022-07-05T21:33:55.000Z,1544434422476378113,"@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc You can take each ingredient mentioned and research them, simple. Blessings on your quest."
47,2022-07-05T21:31:32.000Z,1544433823529795584,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc You tell me. You're the one that read it and told me that it is unsafe. I want you to show me where &amp; how you came to that conclusion.
I don't have a BSc or PhD. Only have a BA. I wouldn't be able to understand the full scope of the scientific lit. w/o taking it out of context."
48,2022-07-05T21:30:27.000Z,1544433550807764992,@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc More censored info by the media... https://t.co/qfRf4Cv8Nw
49,2022-07-05T21:12:26.000Z,1544429015590641666,@Unicorn6610 @MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines https://t.co/NaTgSewNnb
50,2022-07-05T20:50:10.000Z,1544423415414767618,"@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines @CMA_Docs @cpso_ca @MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth @UofTMedSoc Better yet, why don't contact the FDA or CDC and ask them to share the findings to you. Ask yourself why the media censors all info and injuries/death caused by the vaxx in the first place. Blessings"
51,2022-07-05T20:28:23.000Z,1544417931517431809,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines DM me your real name and proof of your qualifications with your scientific research and I'll pass it on and make sure if indeed that those documents say what you say they do. @CMA_Docs @cpso_ca 
@MedicoLegalTO @LawSocietyLSO @pfizer @TOPublicHealth 
@UofTMedSoc"
52,2022-07-05T20:21:06.000Z,1544416097125933058,@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines Make sure you're 100%. You can be in a lot of legal trouble passing yourself off as expert w/ no qualifications to interpret what you're reading and then repeating those interpretations to others that can affect them in a neg way.
53,2022-07-05T20:13:09.000Z,1544414099601252353,@nancyperryssm @AirCanada Fly on @porterairlines. Fantastic service and you stay clear of Pearson.
54,2022-07-05T20:07:52.000Z,1544412767263891456,"@MarcDufresne4 @DonMartinCTV @AirCanada @WestJet @porterairlines Are you capable of reading and deciphering 80,000 pages of scientific research without taking anything out of context? Please transcribe entire reports and I'll turn that over to a medical expert such as my doctor and have her let me know if what you are saying is correct."
55,2022-07-05T19:57:38.000Z,1544410192070189056,"@Unicorn6610 @DonMartinCTV @AirCanada @WestJet @porterairlines Maybe you should read the Pfizer reports that outlined the deadly side effects of the vaxx... Pfizer wanted the FDA to seal them for 75 years until a court said no, do your own research my friend. Blessings"
56,2022-07-05T18:29:51.000Z,1544388103879671809,@porterairlines terrible that one can take their carry on bags one way than they don’t allow it returning and you sit and wait for bags for 1/2 hour - you sure lost me as a customer
57,2022-07-05T17:34:50.000Z,1544374258410962944,RT @Hockey_Robinson: @scottcwheeler @porterairlines Now THAT is some good stuff.
58,2022-07-05T17:33:13.000Z,1544373849206059008,@scottcwheeler @porterairlines Now THAT is some good stuff.
59,2022-07-05T16:17:35.000Z,1544354815710564355,@MarcDufresne4 @DonMartinCTV Show proof. I would like to ask this pilot friend of yours some questions and provide me with proof that this is happening. Can pass on to media. Why don't you provide this other than telling people to do their own research? @AirCanada @WestJet @porterairlines anything?
60,2022-07-05T16:16:56.000Z,1544354652094955522,"@timturr7 @scottcwheeler @porterairlines If they flew from more places, they're my go to as well. Best quality of service for the money"
61,2022-07-05T15:58:06.000Z,1544349911940009986,@jaredbook @scottcwheeler @porterairlines And chose the right player.
62,2022-07-05T15:53:16.000Z,1544348696623534082,"RT @BBishopAirport: Hey Toronto! 👋 Fly non-stop from #YTZ to #Fredericton daily on @porterairlines this summer! ✈️

Get a taste of Atlantic…"
63,2022-07-05T15:52:54.000Z,1544348602348310531,"RT @aeroportbbishop: Hey Toronto! 👋 Savez-vous que, cet été, @porterairlines propose tous les jours des vols sans escale entre #YTZ et #Fre…"
64,2022-07-05T15:52:35.000Z,1544348524288135172,"RT @BBishopAirport: Hey Toronto! 👋 Fly non-stop from #YTZ to #Fredericton daily on @porterairlines this summer! ✈️

Get a taste of Atlantic…"
65,2022-07-05T15:36:34.000Z,1544344493817679872,@scottcwheeler @porterairlines That’s nothing for a seasoned traveler
66,2022-07-05T15:35:22.000Z,1544344193241268224,@jewilbe @porterairlines For five days with a suit? Yes.
67,2022-07-05T15:12:15.000Z,1544338376223903744,@scottcwheeler @porterairlines You check in bags?
68,2022-07-05T14:56:41.000Z,1544334458433806336,"RT @scottcwheeler: My flight to Montreal departed on time, arrived early, and my luggage was on the conveyer belt at the baggage pick-up as…"
69,2022-07-05T14:44:05.000Z,1544331286642319362,"@chengypoker @scottcwheeler @porterairlines my flight hasn’t been delayed

yet"
70,2022-07-05T14:42:46.000Z,1544330954478702595,@scottcwheeler @porterairlines @domluszczyszyn savage
71,2022-07-05T14:36:02.000Z,1544329260801802242,"@scottcwheeler @porterairlines Making up for your sluggish departure from YSJ, haha!"
72,2022-07-05T14:30:49.000Z,1544327947946958848,"@scottcwheeler @porterairlines Never had a problem with Porter, they’re easily my first choice"
73,2022-07-05T14:27:43.000Z,1544327166539726849,@scottcwheeler @porterairlines You should go buy a 649! https://t.co/JKG79bQIGb
74,2022-07-05T14:26:49.000Z,1544326942651981826,@jaredbook @scottcwheeler @porterairlines Jumped 8 spots
75,2022-07-05T14:26:15.000Z,1544326798309314560,"RT @scottcwheeler: My flight to Montreal departed on time, arrived early, and my luggage was on the conveyer belt at the baggage pick-up as…"
76,2022-07-05T14:25:52.000Z,1544326699772514307,@scottcwheeler @porterairlines You just won the Draft lottery
77,2022-07-05T14:25:11.000Z,1544326530314240004,"My flight to Montreal departed on time, arrived early, and my luggage was on the conveyer belt at the baggage pick-up as soon as I got to it. That’s some good karma.

Love you @porterairlines."
78,2022-07-05T12:58:36.000Z,1544304741869576192,"Hey Toronto! 👋 Savez-vous que, cet été, @porterairlines propose tous les jours des vols sans escale entre #YTZ et #Fredericton?!  ✈️

@YFCAeroport https://t.co/McGI1XGb2R"
79,2022-07-05T12:57:19.000Z,1544304417566072832,"Hey Toronto! 👋 Fly non-stop from #YTZ to #Fredericton daily on @porterairlines this summer! ✈️

Get a taste of Atlantic Canada's Craft Brewing Capital, ride along over 120 km of trails alongside the majestic Wolastoq, and discover curious makers every day of the week! #YFC https://t.co/0MfTYgEO9L"
80,2022-07-05T12:27:02.000Z,1544296794926075904,I’m very mad @porterairlines i got to check in at 7am when my flight takes off at 7:45am and they wouldn’t let me check in because gates closed at 6:45 never have I had porter close gates an hour before the flight so now I’m missing all my appotiments in Canada for school.
81,2022-07-05T11:38:26.000Z,1544284565463875586,@Snakefish1 @globeandmail @porterairlines Limited capacity and routes.
82,2022-07-05T10:46:07.000Z,1544271401397493760,@globeandmail Fly @porterairlines instead
83,2022-07-05T08:55:37.000Z,1544243590750244865,".@porterairlines - Remember, if you lose #travelers' luggage, you will be paying for it. https://t.co/c59OIcaF9F #LostLuggage"
84,2022-07-05T03:02:48.000Z,1544154804242595840,"@msimeonova @AirCanada @porterairlines Congratulations, Marina!!  Sorry it was so stressful but very happy that everyone made it for your special day!"
85,2022-07-05T02:36:29.000Z,1544148180035682306,"@bitesizetherapy yes!

I think another reconnaissance trip may be in order @porterairlines"
86,2022-07-04T22:02:02.000Z,1544079109994622976,@ClintRobertson_ @AirCanada @WestJet @porterairlines It’s really starting to sound like everything is a gigantic Charlie Foxtrot right now 😕
87,2022-07-04T21:17:00.000Z,1544067780596596737,"4 flights done today, and they were all on time!! PLUS a Bonus, 2 were early departures 😍 
YYT is always kicking butt!! @porterairlines ✈️✈️✈️"
88,2022-07-04T20:38:06.000Z,1544057989501517825,"@msimeonova @AirCanada @porterairlines Congratulations to you @msimeonova, your family and @porterairlines! 🥰"
89,2022-07-04T20:04:38.000Z,1544049568496513024,"RT @msimeonova: Hey @AirCanada, my entire family almost missed my wedding on Jul 2 because of all of the last-minute flight cancellations.…"
90,2022-07-04T20:04:35.000Z,1544049553153830912,@msimeonova @AirCanada @porterairlines Congrats Marina! Your happy day should never have been this stressful!
91,2022-07-04T19:33:25.000Z,1544041710644232192,@AnnaTorontow @porterairlines Sorry to hear about your gear. It’s almost comical how much they don’t care.
92,2022-07-04T19:28:20.000Z,1544040430316257284,"(2/2) I had to go buy $300 of supplies to be gig ready after your less-than-helpful @porterairlines supervisors/CS reps/baggage people said *maybe I might be compensated $100…eventually. Super glad I paid $60 to check all my stuff.
Don’t #flyporter"
93,2022-07-04T19:23:14.000Z,1544039149384114178,Hey @porterairlines I totally understand that times are tough &amp; everyone’s doing their best. I get delays happen &amp; sometimes luggage misses a connection but to have absolutely no idea where mine went to &amp; when you’ll get it back to me when I have a show TONIGHT (1/2)…
94,2022-07-04T19:08:55.000Z,1544035545097060356,"RT @ClintRobertson_: Friends -I’m telling u, take @AirCanada at your own risk -virtually every flight I’ve taken in past month has been can…"
95,2022-07-04T19:06:23.000Z,1544034906862501890,"Hey @AirCanada, my entire family almost missed my wedding on Jul 2 because of all of the last-minute flight cancellations. First of all, how dare u…
Thankfully I was able to rebook them all on @porterairlines and they made it just in time! Thank you, @porterairlines!!💕"
96,2022-07-04T19:05:55.000Z,1544034792588582912,"Friends -I’m telling u, take @AirCanada at your own risk -virtually every flight I’ve taken in past month has been cancelled /delayed multiple times due to mechanical/crew, including today.I haven’t heard about @WestJet or @porterairlines having all these issues https://t.co/B1oYOWc5z4"
97,2022-07-04T18:59:08.000Z,1544033081845219328,"RT @HaroutBedrossia: @AirCanada my flight was canceled last minute, had to rebook with @porterairlines , and no issues booking …if staffing…"
98,2022-07-04T18:00:58.000Z,1544018445779587080,"Here’s a fun update! @porterairlines says we’re not entitled to compensation under the current regulations, which is true. But we will be under the new ones. Going to try and take this to arbitration. By the time that happens, the new rules will be in effect."
99,2022-07-04T17:57:59.000Z,1544017692595671040,@selenavyle @porterairlines 😳😳
100,2022-07-04T17:27:36.000Z,1544010046413176836,@NonGleeVersion @porterairlines Thank you. They are Golden Girls socks. https://t.co/BtJZE8pSGh
101,2022-07-04T17:26:24.000Z,1544009745622880256,@grumplovesyou @porterairlines Oh it used to be so cute in here!
102,2022-07-04T17:24:05.000Z,1544009162681638914,@porterairlines So hey Porter why bother with sky check if I still have to wait 30 min (and counting) to get it back at YTZ?
103,2022-07-04T16:56:45.000Z,1544002285583405058,@selenavyle @porterairlines I’ve never experienced anything but this from them 😂
104,2022-07-04T16:55:30.000Z,1544001968116580354,@selenavyle @porterairlines Omg….
105,2022-07-04T16:36:30.000Z,1543997189269196800,@selenavyle @porterairlines Don't Ask Don't Tell
106,2022-07-04T16:33:33.000Z,1543996444687974400,When the hell did @porterairlines switch to military plane seating? https://t.co/h4Nr6Sex7h
107,2022-07-04T16:14:35.000Z,1543991674283630593,"DAY #177 I’m still waiting for a solution.I have an email from edreams where they tells me that I had a maximum response time of 28/06 and it was a LIE, I'm still waiting, they said that @porterairlines  already gave an answer and STILL I HAVE NO A SOLUTION! #edreams"
108,2022-07-04T16:00:41.000Z,1543988176867442690,@dswintal @_jeremyscott_ @porterairlines @BBishopAirport https://t.co/WKR0rFdd0r
109,2022-07-04T15:59:36.000Z,1543987901586972672,@AlyciaHodapp @_jeremyscott_ @porterairlines @BBishopAirport Home races rock!!
110,2022-07-04T15:59:17.000Z,1543987822369144833,@_jeremyscott_ @dswintal @porterairlines @BBishopAirport We’re driving to the #IndyTO! 🤣🤣
111,2022-07-04T15:58:40.000Z,1543987668224294917,@AlyciaHodapp @_jeremyscott_ @porterairlines @BBishopAirport That thought def occurred
112,2022-07-04T15:58:28.000Z,1543987618114936832,"@dswintal @AlyciaHodapp @porterairlines @BBishopAirport Interesting, then again I’m a stubborn Midwesterner who would probably still drive to Toronto/Mosport https://t.co/6BFOBKVJkg"
113,2022-07-04T15:58:13.000Z,1543987553015144448,@_jeremyscott_ @dswintal @porterairlines @BBishopAirport And it’s the end of the “long weekend”. Think they hit the trifecta. https://t.co/N4lCDCoqt5
114,2022-07-04T15:57:37.000Z,1543987403744059392,@_jeremyscott_ @AlyciaHodapp @porterairlines @BBishopAirport 3/4 of those folks went to BUF
115,2022-07-04T15:57:34.000Z,1543987392285184002,"@AlyciaHodapp @dswintal @porterairlines @BBishopAirport Eh, you &amp; Rob have been (and will be for a while) crossing North America on a weekly basis, it’s alright 🤣"
116,2022-07-04T15:56:40.000Z,1543987165700542466,@dswintal @AlyciaHodapp @porterairlines @BBishopAirport Probably doesn’t help most of those people came from Bowmanville either
117,2022-07-04T15:56:31.000Z,1543987127989538817,"@dswintal @_jeremyscott_ @porterairlines @BBishopAirport *I said that all dumb 🤣🤦🏼‍♀️ *11 am arrival at the airport not departure 🤣🤦🏼‍♀️ Ya, we normally get there around 5 am for our 7 am, so the long lines must have already pushed through. Glad you made it through, though!"
118,2022-07-04T15:53:29.000Z,1543986364328337408,"@AlyciaHodapp @_jeremyscott_ @porterairlines @BBishopAirport I think the biggest problem at that hour of the morning is that since security &amp; customs don't open till 4am, it just gets super backed up waiting. Literally hundreds of people.

Also an issue when you're flying west. Is what it is, err on the side of caution and all that..."
119,2022-07-04T15:50:08.000Z,1543985520476405763,"@_jeremyscott_ @dswintal @porterairlines @BBishopAirport This is so odd…Rob and I always fly threw customs…some super early mornings can be tricky, but we hardly ever have a problem. 🤷🏼‍♀️ Also, we’ve learned the proper times to fly. 1-2 pm flight with an 11 am departure is the best."
120,2022-07-04T13:07:43.000Z,1543944646782586880,"@Christi95382907 @porterairlines Hi, Christine. We have responded via DM. *AS"
121,2022-07-04T13:03:05.000Z,1543943481202204673,@EWRairport @EWRairport Is the TSA Pre-Check line open in Terminal B? My parents are flying @porterairlines to Toronto this afternoon and wondering about wait times
122,2022-07-04T11:43:17.000Z,1543923396878237697,"@dswintal If you have to fly (but why would you, the Canadian countryside is gorgeous), @porterairlines flies into @BBishopAirport, steps from the track."
123,2022-07-04T04:55:38.000Z,1543820809566932992,RT @AviationJobsMe: #DHC8-400 Non Type Rated Captains @porterairlines Canada #jobs https://t.co/MmiUzVapep https://t.co/2Sb6ouuQaT
124,2022-07-04T01:05:07.000Z,1543762798374785025,#DHC8-400 Captains @porterairlines Canada #aircraft https://t.co/pTTMEPdk4z https://t.co/vZuTkKtu2c
125,2022-07-03T22:57:57.000Z,1543730797563322368,"@Karenamoores ❤️Those workers are caught in quite a mess. My husband’s @WestJet flight on June 30 was cancelled and still hasn’t been rebooked. We are grateful that @porterairlines was able to get him here, but we’re still waiting to hear on status of original flight 🤷‍♀️"
126,2022-07-03T21:53:39.000Z,1543714613258223617,RT @GoHomeKaren: Switched to @porterairlines after @AirCanada cancelled my return from NYC twice and lost a reservation for a third flight.…
127,2022-07-03T21:46:51.000Z,1543712904838520833,Switched to @porterairlines after @AirCanada cancelled my return from NYC twice and lost a reservation for a third flight.  It was easy to fly Porter and faster than going to PIA YYZ.   Cancelling return flights while you are away is BS.  I'll be flying #PorterAirlines again. https://t.co/AM5d7XpWsJ
128,2022-07-03T20:19:10.000Z,1543690837695029254,@thephysicsgirl @AirCanada Air Canada is absolutely terrible in my experience. I've lived in Toronto all my life and they are just the worst. Use @porterairlines whenever possible!!
129,2022-07-03T19:10:12.000Z,1543673481090539520,"@porterairlines If you're serious about mask reqs, I wish you'd cut drink service on short flights and stick to bottled water for people who request it."
130,2022-07-03T16:26:06.000Z,1543632182824128512,today @porterairlines is taking off over the beach &amp; making me think about how much i want to learn to fly a plane every 20 minutes
131,2022-07-03T16:11:41.000Z,1543628554986029057,@porterairlines employees took it upon themselves to close the counter 1:15 min before takeoff (instead of 45 min) which was the reason I missed my flight. Great staff #flyporter @BostonLogan
132,2022-07-03T14:51:40.000Z,1543608418224717824,@tweet4howi @RunwayGirl @rfrancey @AlexPraglowski @beausallnatural @porterairlines Whaaaaaat?!?!  This might require a try!!!
133,2022-07-03T14:50:04.000Z,1543608015437307906,"@porterairlines came 1.5 hours before my flight and nobody was there at the desk to check me in… now I will miss my flight and my sisters wedding. Thank you @porterairlines for your amazing service. Definitely will fly Porter again, NOT. HORRIBLE SERVICE. Do not #flyporter"
134,2022-07-03T14:48:18.000Z,1543607570669117443,"@RunwayGirl @rfrancey @AlexPraglowski @heatherbambrick This @beausallnatural x  @porterairlines #Porter goes beyond the #AvGeek theme as it is a good beer! Tried it,  loving how smooth it is with a hint of chocolaty taste too! https://t.co/grCO37mOYK"
