,created_at,id,text,classification,score
18,2022-07-08T00:54:21.000Z,1545209638181711872,RT @Ehtrain8: @StephenPunwasi @AirCanada I have a flight in august that has been rescheduled 4 times in the past several weeks. Brutal,Negative,0.6929371356964111
19,2022-07-08T00:52:56.000Z,1545209284593684480,I have to disagree. I’ve been to other airports overseas and they are a much bigger mess. I’d say Dublin and Aer Lingus have us beat by a long shot. Heathrow is also a huge mess. I have been waiting over a week to get an update on my missing baggage. @AirCanada @AerLingus https://t.co/HlY2ZNTtSh,Negative,0.9517595767974854
20,2022-07-08T00:52:36.000Z,1545209198773882880,RT @wrychrd: @OmarAlghabra @AirCanada Two people have died this last week after being hit by trucks and another one injured in BC alone. Al…,Negative,0.8507755994796753
21,2022-07-08T00:52:10.000Z,1545209089864904704,"RT @SamS96095050: @AirCanada @mobrien415 Hello Air Canada, i made a complaint on June 22 but no one have even replied. Could you please at…",Neutral,0.6794532537460327
22,2022-07-08T00:51:26.000Z,1545208908226170880,"@gkarstenssmith @AirCanada Welcome, we’ve got a lot of fun #draft things planned if you wanna join!",Positive,0.7403049468994141
23,2022-07-08T00:50:59.000Z,1545208792043950081,@Fernand55591815 @AirCanada @AirCanadaLatAm queeeeee es totalmente ilogico,Negative,0.8889978528022766
24,2022-07-08T00:50:54.000Z,1545208770950598657,@lkono @AirCanada Wedding? What what? Congrats. Hope your big day is joyous,Positive,0.8945360779762268
25,2022-07-08T00:50:36.000Z,1545208696648507393,"@OmarAlghabra @AirCanada We are continuing BLAH BLAH our collaboration with BLAH BLAH @AirCanada  to reduce BLAH BLAH delays at major BLAH BLAH Canadian airports.

Same garbage message every day.",Negative,0.612671971321106
26,2022-07-08T00:50:02.000Z,1545208555212394502,RT @Victoria59L: @OmarAlghabra @AirCanada GET RID OF THE APP. Cancel off site CV testing that will compound &amp; add more delays. YOU OWN THIS…,Negative,0.9190154671669006
27,2022-07-08T00:49:58.000Z,1545208536623464448,"RT @AClostmyluggage: How are you working with AC to get luggage back to customers? How will customers be compensated?
@OmarAlghabra @AirCan…",Neutral,0.8054094910621643
28,2022-07-08T00:49:19.000Z,1545208373867601921,@BhimasWarung @AirCanada Oh no!,Negative,0.48604854941368103
29,2022-07-08T00:48:21.000Z,1545208128970555397,@OmarAlghabra @AirCanada Get rid of ARRIVECAN. It’s so obvious. Do what we pay you to do. End the federal mandates and ARRIVECAN!,Negative,0.8917572498321533
30,2022-07-08T00:47:08.000Z,1545207823994322947,@OmarAlghabra @AirCanada Where are the results donkey?,Neutral,0.6234302520751953
31,2022-07-08T00:46:49.000Z,1545207744969441290,"RT @AirCanada: @TheTreyMiguel Hi, we sincerely regret hearing about this. Please DM us further details so we may better advise.  /Ordell",Negative,0.7869079113006592
32,2022-07-08T00:45:30.000Z,1545207412323504129,WTF @AirCanada? You have to do better than that…FIND TREY’S BAG ASAP! https://t.co/gotWY4I9Ld,Negative,0.7738044857978821
33,2022-07-08T00:43:16.000Z,1545206852719464449,@gkarstenssmith @AirCanada Sorry just saw your other tweet! Glad to hear confirmation from someone else too. And yes I guess I'll see you soon (assuming my flight from DC goes ahead!),Positive,0.8092882037162781
34,2022-07-08T00:42:22.000Z,1545206623064424450,RT @OmarAlghabra: Nous poursuivons notre collaboration avec @AirCanada pour réduire les retards dans les principaux aéroports canadiens.👇 h…,Positive,0.8072187304496765
35,2022-07-08T00:41:56.000Z,1545206515245670408,@OmarAlghabra @AirCanada END the mandates. END ArriveCan.,Negative,0.7333769798278809
36,2022-07-08T00:41:37.000Z,1545206437290409985,@BradenMcMill @AirCanada YES! It is. See you at the airport!,Positive,0.5372409224510193
37,2022-07-08T00:41:16.000Z,1545206346009673729,Hey @AirCanada still waiting to hear if my aunts bag was found. Lost via connection(?) in Montreal from LAX to DUB. 7/6/2022 landed at 9:30am flight AC802 she’s only here for another week last name Fries.,Negative,0.5077435374259949
38,2022-07-08T00:41:00.000Z,1545206278577967105,"@gkarstenssmith @AirCanada Hey @gkarstenssmith, is this for AC309 departing at 630pm? I also got a cancellation notice for that this morning, but upon checking my ref number in the app it shows me now booked on what looks to be the same flight but new flight number. Hopefully this is the case for you too.",Neutral,0.700888454914093
39,2022-07-08T00:40:18.000Z,1545206104036151296,RT @SimplyBriPdx: @AClostmyluggage Lost 6/14 received yesterday. I hounded them every chance I had. Spent my entire trip without my luggage…,Negative,0.9035974144935608
40,2022-07-08T00:40:17.000Z,1545206100194050048,"45 days later &amp; against all odds, my bag is home! Thank you Paul Prvulovic from YYZ @AirCanada Lost &amp; Found for bending over backwards and searching the entire airport for weeks! https://t.co/inO2sky64L",Positive,0.7870128750801086
41,2022-07-08T00:39:46.000Z,1545205972037038081,@AirCanada This is what I get when I try to review / revise my flight on both your website and your app. Your phone says you aren’t answering phones anymore and advise to use the website or app! What do I do!?! https://t.co/gOBevcKdES,Negative,0.7339302897453308
42,2022-07-08T00:39:07.000Z,1545205805246324736,@Memoriahelada @Fernand55591815 @la_gran_gra @AirCanada @AirCanadaLatAm Salta de un avión a otro? Debe ser para ahorrar combustible,Neutral,0.7423368096351624
43,2022-07-08T00:38:53.000Z,1545205747830734851,@OmarAlghabra @AirCanada Worm.,Neutral,0.6943287253379822
44,2022-07-08T00:38:39.000Z,1545205691228360704,"@AirCanada pet ban in cargo holds? Seriously? As if Air Canada couldn't make traveling any worse for people. It's as if you said, hold my beer....
Remind me to never fly your airline again https://t.co/aHhEYWgNlL",Negative,0.9142152667045593
45,2022-07-08T00:38:29.000Z,1545205648543158272,RT @lincolnmjay: Yvonne shares her experience flying with @AirCanada. She has located one of her families bags. Two more to go. She arrived…,Neutral,0.5728963613510132
46,2022-07-08T00:38:22.000Z,1545205616171433986,"Hey @AirCanada - you may want to send someone to Gate 73 at YUL to board the passengers. The plane seems ready, the phone’s  ringing but all your agents have gone home … thanks a bunch, your stranded passenger.",Negative,0.5918090343475342
47,2022-07-08T00:37:49.000Z,1545205480267530240,RT @Victoria59L: @OmarAlghabra @AirCanada GET RID OF THE APP. Cancel off site CV testing that will compound &amp; add more delays. YOU OWN THIS…,Negative,0.9190154671669006
48,2022-07-08T00:37:37.000Z,1545205430372016128,@AClostmyluggage @OmarAlghabra @AirCanada @CTVToronto @globalnews @CP24 @TorontoStar @nationalpost He suffers from Dunning Kruger.,Negative,0.8456321358680725
49,2022-07-08T00:37:10.000Z,1545205317377478657,"RT @AClostmyluggage: How are you working with AC to get luggage back to customers? How will customers be compensated?
@OmarAlghabra @AirCan…",Neutral,0.8054094910621643
50,2022-07-08T00:36:42.000Z,1545205200473948164,"How are you working with AC to get luggage back to customers? How will customers be compensated?
@OmarAlghabra @AirCanada @CTVToronto @GlobalNews @cp24 @TorontoStar @NationalPost #aircanada #lostluggage #aclostmyluggage #airtravel #montrealconvention #reimbursement #MC99 https://t.co/kUKYZH7DBJ",Neutral,0.7363489866256714
51,2022-07-08T00:35:51.000Z,1545204982730866689,RT @CherylJefford: @AirCanada @peter_costanza High call volumes- ya think????? @AirCanada appears to be drowning in a sea of its own incomp…,Negative,0.8663012385368347
52,2022-07-08T00:35:44.000Z,1545204954884968448,"@AirCanada @AirCanada hi Mary Ann, I have DM’d you twice here, on instagram, and your phone service is not active. Please check YOUR DMs.

Thank You!!!!",Negative,0.5286859273910522
53,2022-07-08T00:34:43.000Z,1545204700819165185,@MrsRMachala @AirCanada Safe travels @MrsRMachala!,Positive,0.5855777263641357
54,2022-07-08T00:34:41.000Z,1545204691851567104,Spent my Thursday night waiting over the phone to speak with someone from @FlightHub for my @AirCanada flight that was canceled. After a 4 hours wait the call was disconnected. That must be record breaking https://t.co/jdM7qttDE6,Negative,0.9049481749534607
55,2022-07-08T00:34:08.000Z,1545204553528012801,@TheTreyMiguel @AirCanada That sucks Man I hope they find it!,Negative,0.9181789755821228
56,2022-07-08T00:33:51.000Z,1545204482551779330,@OmarAlghabra @AirCanada @CTVToronto @GlobalNews @cp24 @TorontoStar @NationalPost #aircanada #lostluggage #aclostmyluggage #airtravel #montrealconvention #reimbursement #MC99 https://t.co/jofh9Xf2xw,Neutral,0.7061711549758911
57,2022-07-08T00:33:51.000Z,1545204480878297091,@jamferg57 @AirCanada Thank you kindly @jamferg57!,Positive,0.7205656170845032
58,2022-07-08T00:33:25.000Z,1545204372178599942,"RT @Fernand55591815: Ayuda por favor. Mi hijo vuelve a EEUU via Canadá donde tiene 7 hs de escala, le dicen que necesita una visa, no puede…",Negative,0.6527155637741089
59,2022-07-08T00:33:03.000Z,1545204281006907392,@adibene1970 @AirCanada I know I was so scared too but I got through in no time and was 3 hours early 😂,Neutral,0.5011367201805115
60,2022-07-08T00:32:34.000Z,1545204159179374594,RT @SimplyBriPdx: @AClostmyluggage Lost 6/14 received yesterday. I hounded them every chance I had. Spent my entire trip without my luggage…,Negative,0.9035974144935608
61,2022-07-08T00:32:34.000Z,1545204158784872448,@AirCanada You’ve canceled AC 126 tonight. No notification has been sent out. I booked through Air Ethiopia as I have further flights to Cape Town. They are unable to help me rebook my flight as their system is not reflecting the cancelation!!! Impossible getting ahold of Air Canada,Negative,0.9106161594390869
62,2022-07-08T00:32:30.000Z,1545204143345868812,"RT @SimplyBriPdx: @BerryPortley @AClostmyluggage @AirCanada @CP24 @CTVNews I was gone 9 days, no luggage. Returned home the 23rd &amp; just rec…",Negative,0.7277794480323792
63,2022-07-08T00:32:22.000Z,1545204108952588288,"@OmarAlghabra @AirCanada How about this
 collaboration ?
https://t.co/6ruTMlhoE8
#TrudeauMustResign",Neutral,0.5507267117500305
64,2022-07-08T00:32:20.000Z,1545204098202570755,@369magicman @OmarAlghabra @AirCanada @wef Fixed it!,Positive,0.5312336087226868
65,2022-07-08T00:32:05.000Z,1545204036768567296,@OmarAlghabra @AirCanada Pathological lying sociopath,Negative,0.9274882078170776
66,2022-07-08T00:31:43.000Z,1545203945810935811,RT @elegido_787: @AirCanada Do you realize that your compensation page is down? https://t.co/BEuSq7P9OV,Negative,0.6326415538787842
67,2022-07-08T00:31:22.000Z,1545203855591350273,"RT @BerryPortley: @AirCanada don’t mind me, just been in Portugal for 5 days without luggage, any notification about the whereabouts of my…",Negative,0.6000991463661194
68,2022-07-08T00:31:18.000Z,1545203838939910144,RT @369magicman: @OmarAlghabra @AirCanada “We are continuing our collaboration with @wef to increase surveillance and control over Canadian…,Positive,0.5776165723800659
69,2022-07-08T00:31:16.000Z,1545203831088320513,@adibene1970 @AirCanada Have a trip AD!,Positive,0.6869722008705139
70,2022-07-08T00:31:12.000Z,1545203816290738178,@OmarAlghabra @AirCanada Drop the ArriveCAN useless time wasting app.,Negative,0.9151163697242737
71,2022-07-08T00:31:05.000Z,1545203784237957120,RT @OmarAlghabra: We are continuing our collaboration with @AirCanada to reduce delays at major Canadian airports.👇 https://t.co/RojQhpOzUr,Positive,0.5941874980926514
72,2022-07-08T00:30:38.000Z,1545203673038479361,RT @OmarAlghabra: We are continuing our collaboration with @AirCanada to reduce delays at major Canadian airports.👇 https://t.co/RojQhpOzUr,Positive,0.5941874980926514
73,2022-07-08T00:30:37.000Z,1545203668336758785,@TheTreyMiguel @AirCanada They took 20 days to reply once they asked me to dm them,Neutral,0.7032123804092407
74,2022-07-08T00:30:08.000Z,1545203545057726466,RT @OmarAlghabra: Nous poursuivons notre collaboration avec @AirCanada pour réduire les retards dans les principaux aéroports canadiens.👇 h…,Positive,0.8072187304496765
75,2022-07-08T00:29:48.000Z,1545203463566626817,It took me 20 minutes to get my boarding pass and drop off my luggages and then another 25 minutes (max) to get through security at #pearsonairport (and I'm travelling with @AirCanada) For all those complaining ⬇️ #IStandWithTrudeau https://t.co/tCY3500NmV,Neutral,0.46258342266082764
76,2022-07-08T00:29:26.000Z,1545203369861586945,"@OmarAlghabra @AirCanada OMG! It’s not the airlines it’s the baggage handlers, staff issues and most of all the Feds fault! We are not stupid don’t talk to us like we are.",Negative,0.8173115849494934
77,2022-07-08T00:28:01.000Z,1545203015132631041,RT @OmarAlghabra: We are continuing our collaboration with @AirCanada to reduce delays at major Canadian airports.👇 https://t.co/RojQhpOzUr,Positive,0.5941874980926514
78,2022-07-08T00:27:47.000Z,1545202955887992833,"@OmarAlghabra @AirCanada What happened to the billions the government gave them to retain the staff, they took the money and fired the staff.",Negative,0.7259568572044373
79,2022-07-08T00:27:34.000Z,1545202901559087104,@AirCanada Well I sent the message. Y’all gonna get back to me or no?,Neutral,0.8695966005325317
80,2022-07-08T00:27:04.000Z,1545202773586857984,"@OmarAlghabra @AirCanada WE HAVE OUR PASSPORTS. 
That's all we need. 
You cannot force people to use a tool on their personal devices, and then make their lives difficult with punitive measures. 
That's a violation of our CHARTER RIGHTS. 
This is ILLEGAL.
#Resign",Negative,0.9482495188713074
81,2022-07-08T00:25:45.000Z,1545202440865288192,"@AirCanada “hi, we sincerely regret hearing this. Please DM us so we don’t have to SHOW PEOPLE WHAT TRASH WE ARE” - Horses Arse",Negative,0.9370622038841248
82,2022-07-08T00:25:12.000Z,1545202303912685568,@OmarAlghabra @AirCanada “We are continuing our collaboration with @wef to increase surveillance and control over Canadians by introducing the DigitalID to fix our manufactured airport/passport crisis.”,Positive,0.5621835589408875
83,2022-07-08T00:25:09.000Z,1545202292441366529,"@Fernand55591815 @Bettina66981016 @AirCanada @AirCanadaLatAm Lamento comunicarte que no te avisan y perdès los vuelos porque la web no funciona y cuando finalmente podés completar el formulario, demoran bastante en enviarte la visa x mail. Me pasò a pesar de haberle pregunrado antes del viaje a la agencia.",Negative,0.7868866920471191
84,2022-07-08T00:24:39.000Z,1545202164750061570,@AirCanada @TheTreyMiguel Lol y’all are terrible,Negative,0.928533673286438
85,2022-07-08T00:23:18.000Z,1545201827922075648,@TheTreyMiguel @AirCanada Oh Canada...,Neutral,0.49147579073905945
86,2022-07-08T00:23:06.000Z,1545201774067417088,@AirCanada Y’all copy and paste this or what? Lol @AirCanada,Neutral,0.6174992322921753
87,2022-07-08T00:22:45.000Z,1545201687232712705,@Fernand55591815 @AirCanada @AirCanadaLatAm Viaja a CABA y en el día sacas la visa en la embajada de Canadá,Neutral,0.8778467774391174
88,2022-07-08T00:22:31.000Z,1545201628914978816,@OmarAlghabra @AirCanada @PierrePoilievre for next leader. https://t.co/YkpGJbLqoo,Neutral,0.6966555714607239
89,2022-07-08T00:22:24.000Z,1545201597910769664,"RT @Fernand55591815: Ayuda por favor. Mi hijo vuelve a EEUU via Canadá donde tiene 7 hs de escala, le dicen que necesita una visa, no puede…",Negative,0.6527155637741089
90,2022-07-08T00:20:57.000Z,1545201233614471170,RT @dale_hoppy: @OmarAlghabra @AirCanada This is about what your good 4 https://t.co/5x8uWAh9DM,Neutral,0.5926198959350586
91,2022-07-08T00:20:36.000Z,1545201144879800327,@OmarAlghabra @AirCanada It’s not working.,Negative,0.7463048696517944
92,2022-07-08T00:20:20.000Z,1545201078655934466,"@AirCanada please help, I can’t miss my cousins wedding",Negative,0.7335163950920105
93,2022-07-08T00:19:40.000Z,1545200911252873216,@TheTreyMiguel @AirCanada Dirty Trey you say?!?,Negative,0.7050849199295044
94,2022-07-08T00:19:36.000Z,1545200893745823744,@OmarAlghabra @AirCanada it's a good start : https://t.co/rawrY8QN5E,Positive,0.718447208404541
95,2022-07-08T00:19:28.000Z,1545200860573097985,@OmarAlghabra @AirCanada Clicking your heels three times and hoping you were in Kansas isn’t a solution.,Negative,0.80118727684021
96,2022-07-08T00:19:18.000Z,1545200818533572609,"@TheTreyMiguel @AirCanada 😪 I seen the travelings been a bitch over the last day too , stay positive bro , wish I could help out more",Negative,0.8675051331520081
97,2022-07-08T00:18:39.000Z,1545200654888701958,@OmarAlghabra @AirCanada Why don’t you start with a easy fix! Get rid of #ArriveCan ! It seems you don’t want to end delays! #Canada #cdnpoli,Negative,0.8602698445320129
98,2022-07-08T00:17:53.000Z,1545200462592442368,"RT @NiaVardalos: Hello @AirCanada and @aegeanairlines where are my family’s bags? Four days without five passengers’ bags. No clothes, no l…",Negative,0.716509997844696
99,2022-07-08T00:17:47.000Z,1545200437850214404,"RT @Fernand55591815: Ayuda por favor. Mi hijo vuelve a EEUU via Canadá donde tiene 7 hs de escala, le dicen que necesita una visa, no puede…",Negative,0.6527155637741089
100,2022-07-08T00:17:45.000Z,1545200429801394176,@CristinaCorche2 @Fernand55591815 @AirCanada @AirCanadaLatAm Visa de tránsito,Neutral,0.8924157619476318
101,2022-07-08T00:15:55.000Z,1545199968079716352,@OmarAlghabra @AirCanada Resign.  You have done nothing for months to improve the problem at airports!,Negative,0.9170526266098022
102,2022-07-08T00:15:53.000Z,1545199960626438146,"@AirCanada this is ridiculous, I was about to pay for my flight which was costing 1100 CAD now you've increased it to 1360 CAD and won't let me pay for my selected flight. Pathetic",Negative,0.9546260237693787
103,2022-07-08T00:15:50.000Z,1545199946470760450,"Hey @AirCanada — you managed to let me know 3 times that my flight would be delayed hours in advance, but now that the flight was supposed to depart 13 minutes ago, you’ve gone completely silent? Why bother providing updates at all? #AC309",Negative,0.8937771320343018
104,2022-07-08T00:15:27.000Z,1545199848789610496,"RT @Fernand55591815: Ayuda por favor. Mi hijo vuelve a EEUU via Canadá donde tiene 7 hs de escala, le dicen que necesita una visa, no puede…",Negative,0.6527155637741089
105,2022-07-08T00:15:10.000Z,1545199779948273664,@AirCanada please get yourselves together. These delays ain't cute. Have me missing appointments,Negative,0.9432527422904968
106,2022-07-08T00:14:53.000Z,1545199710117343233,@OmarAlghabra @AirCanada DROP ALL MANDATES OMAR,Negative,0.4752490818500519
107,2022-07-08T00:14:40.000Z,1545199654597525504,@OmarAlghabra @AirCanada if I sh1t the bed as hard as you do I'd be fired before I could change the sheets,Negative,0.709689736366272
108,2022-07-08T00:14:38.000Z,1545199643503472640,@OmarAlghabra @AirCanada Resign you vermin,Negative,0.866527259349823
109,2022-07-08T00:14:08.000Z,1545199518718869505,@Fernand55591815 @agesell1120 @AirCanada @AirCanadaLatAm Pero cambia de avión,Neutral,0.8428551554679871
110,2022-07-08T00:13:51.000Z,1545199450070679555,RT @OmarAlghabra: We are continuing our collaboration with @AirCanada to reduce delays at major Canadian airports.👇 https://t.co/RojQhpOzUr,Positive,0.5941874980926514
111,2022-07-08T00:12:57.000Z,1545199221116006401,@swaggiesurfing @AirCanada Honestly I just want to go home,Negative,0.6205796003341675
112,2022-07-08T00:12:33.000Z,1545199119727300608,@OmarAlghabra @AirCanada Empty talk from a useless minister,Negative,0.9199910163879395
113,2022-07-08T00:12:31.000Z,1545199113913901056,"@AirCanada we shouldn't have to rely on our Apple air tags to know that our luggage is still in Montreal more than 2 days after we left Montreal... YOU should be able to tell me that, and more importantly, tell me when they will be sent here to join us in Cairo!! https://t.co/EA1Yyl5r2y",Neutral,0.4871360659599304
114,2022-07-08T00:12:28.000Z,1545199101133946881,On hold for over an hour @AirCanada and we are super elite. Shameful!,Negative,0.9200294017791748
115,2022-07-08T00:12:20.000Z,1545199067654914048,@TheTreyMiguel @AirCanada Damn bro you were looking forward to this trip too I’m sorry shitty circumstances ruined the arrival but hopefully something can be done 🙏🏻try &amp; enjoy the trip despite bullshit,Negative,0.5862137675285339
116,2022-07-08T00:12:09.000Z,1545199018929709056,"I have no doubt the @AirCanada airport employees are doing the best they can to handle the flight delays, baggage issues, etc…

What I do doubt however is that the CEO and executive management are doing anything at all to assist their employees and customers. #badmanagement",Negative,0.9025126695632935
117,2022-07-08T00:11:55.000Z,1545198962411540481,@OmarAlghabra @AirCanada collaborate with deez nutz,Positive,0.5209639668464661
118,2022-07-08T00:11:44.000Z,1545198914957152257,@Fernand55591815 @AirCanada @AirCanadaLatAm A mi me pasó y tuve que sacar visa de turista para la escala porque seguro bajan del avión,Negative,0.6070070266723633
119,2022-07-08T00:11:42.000Z,1545198906786586624,@TheTreyMiguel @Kyle287094751 @AirCanada Man damn I hope u get it back 🙏🏾,Positive,0.4783024489879608
120,2022-07-08T00:11:08.000Z,1545198766269022209,@AirCanada when will I know if my flight has been cancelled?,Neutral,0.543216347694397
121,2022-07-08T00:11:01.000Z,1545198736787312640,@TheTreyMiguel @AirCanada I hope you have that title and the rest of your luggage by Cage Of Horrors! Definitely wanna see you walk in and out of the show with that title!,Positive,0.7820860743522644
122,2022-07-08T00:11:00.000Z,1545198731632443392,@OmarAlghabra @AirCanada You’re literally doing nothing,Negative,0.8511313199996948
123,2022-07-08T00:10:53.000Z,1545198702297583616,"@AirCanada flight was delayed 3 hours in Toronto on 24 Jun. missed the connection flight in London, waited 7 hours, redirected to Doha waited 3 hours then arrived to Beirut 16 hours later than the original arrival time.
baggages are still in Toronto with essential stuff.",Negative,0.7701677680015564
124,2022-07-08T00:10:17.000Z,1545198550451200001,@OmarAlghabra @AirCanada GET RID OF THE APP. Cancel off site CV testing that will compound &amp; add more delays. YOU OWN THIS. NO ONE ELSE. #WheresOmar https://t.co/egU7fWSk0N,Negative,0.9175803065299988
125,2022-07-08T00:10:11.000Z,1545198523737444352,@elegido_787 @Newmaboo @AClostmyluggage @AirCanada I filed while waiting on a delayed flight!,Neutral,0.5177434682846069
126,2022-07-08T00:09:00.000Z,1545198226906566656,"E quem tiver alguma dúvida sobre a empresa, é só ir no Instagram da @AirCanada e ler os comentários.",Neutral,0.8845627307891846
127,2022-07-08T00:08:30.000Z,1545198100935053314,"RT @Fernand55591815: Ayuda por favor. Mi hijo vuelve a EEUU via Canadá donde tiene 7 hs de escala, le dicen que necesita una visa, no puede…",Negative,0.6527155637741089
128,2022-07-08T00:08:22.000Z,1545198069343461377,@TheTreyMiguel @AirCanada https://t.co/1c32AWbrCN,Neutral,0.8742510676383972
129,2022-07-08T00:08:03.000Z,1545197989978705920,"Primeira data cancelada/adiada de toda a minha vida, por causa de um cia aérea que quase fu** com toda a minha tour. Obrigado @AirCanada por ser esse lixo de cia. To triste pra crl com tudo isso mesmo sabendo que não sou o culpado… lamentável 👎🏻👎🏻👎🏻",Negative,0.961978018283844
130,2022-07-08T00:07:37.000Z,1545197880029261824,"@BerryPortley @AClostmyluggage @AirCanada @CP24 @CTVNews I was gone 9 days, no luggage. Returned home the 23rd &amp; just received mine yesterday",Negative,0.5764456391334534
131,2022-07-08T00:07:31.000Z,1545197855400419329,"RT @TerelyneA: @AirCanada we arrived in Greece on the 28th, thru Toronto...we arrived today in the US, still no luggage. Spoke to different…",Neutral,0.8011038899421692
132,2022-07-08T00:07:29.000Z,1545197845686403072,"@TerelyneA @AirCanada Join this active chat and thank me later
👇👇👇
https://t.co/vOAMM1lbIO",Neutral,0.5457812547683716
133,2022-07-08T00:07:29.000Z,1545197845124243457,"@jedjohns @AirCanada Im trying to get a Calgary from Vancouver AC flight rebooked, I feel your pain 🙃",Negative,0.7724059820175171
134,2022-07-08T00:07:26.000Z,1545197834638598149,@OmarAlghabra @AirCanada Can't blame this one on Islamophobia,Negative,0.8430163860321045
135,2022-07-08T00:07:02.000Z,1545197732821958663,"@OmarAlghabra @AirCanada Out of your league, dude.",Negative,0.8589141368865967
136,2022-07-08T00:06:50.000Z,1545197683278811136,RT @WestWillExt: @OmarAlghabra @AirCanada Not sure how standing looking at a map making a video will help.,Neutral,0.6546586155891418
137,2022-07-08T00:06:49.000Z,1545197679105298432,@AClostmyluggage Lost 6/14 received yesterday. I hounded them every chance I had. Spent my entire trip without my luggage. It was at Toronto Pearson airport the entire. NEVER FLY @AirCanada!!,Negative,0.9024690985679626
138,2022-07-08T00:06:07.000Z,1545197502005125123,"$2000 for an @AirCanada  ticket and I must pay $4 for headsets ? Not falling for the ‘save the environment’ excuse either, they’d have notified passengers ahead of time to bring their own if that were the case. Pure greed. Squeeze every last cent out of you.",Negative,0.9460594654083252
139,2022-07-08T00:06:05.000Z,1545197493469827072,"@patriciaw108 @CristinaCorche2 @Fernand55591815 @AirCanada @AirCanadaLatAm Es verdad,  cuando quise volar a Rep Dominicana con escala en USA no podía ni comprar los pasajes online porque el formulario me pedía el número de pasaporte.",Negative,0.5644805431365967
140,2022-07-08T00:05:53.000Z,1545197444748775424,@akeliah @sdbaral @AirCanada PUNISHMENT!,Negative,0.9428575038909912
141,2022-07-08T00:05:30.000Z,1545197348372070402,@AirCanada Hi 👋 I appreciate the link. I had to go into Manhattan to find a luggage store and source a new suitcase. I will be using your online web service to file a claim. Looking forward to next leg of my journey with a working suitcase!,Positive,0.6615794897079468
