,created_at,id,text,classification,score
28,2022-07-08T00:24:54.000Z,1545202227169660928,"@WestJet please bring back your old menu with the sandwiches. Respectfully, the new menu is quite gross. We had the breakfast and pasta. It was disgusting and staff and other people on the flight agreed.",Negative,0.9588771462440491
29,2022-07-08T00:18:53.000Z,1545200713419984896,@RoonilWazlib02 @OmarAlghabra @WestJet Then literally the next scene he's in a group of people not wearing a mask. They're not even trying anymore...,Negative,0.6597786545753479
30,2022-07-08T00:14:03.000Z,1545199497570988032,@nightwedneat @OmarAlghabra @WestJet Never planning to.,Neutral,0.6663216352462769
31,2022-07-08T00:13:52.000Z,1545199454029901824,@OmarAlghabra @WestJet DROP ALL MANDATES OMAR,Neutral,0.5594776272773743
32,2022-07-08T00:10:39.000Z,1545198643577294859,@RobbinReay @realalanwhite @WestJet Because it is.,Neutral,0.7506676316261292
33,2022-07-08T00:07:45.000Z,1545197914145705984,@bcmaguire @OmarAlghabra @WestJet If they would have dropped all mandates including international I bet it would have made a difference. What we lost is a drop in the bucket.,Negative,0.8555963635444641
34,2022-07-08T00:05:40.000Z,1545197386934394882,"@OmarAlghabra @WestJet Discuss this. 
1. Turdeau quits. 
2. You quit. 
3. All liberals quit.",Negative,0.6049555540084839
35,2022-07-08T00:04:38.000Z,1545197130079354882,"@OmarAlghabra @liberal_party @WestJet https://t.co/eLtPllD5vc
The evidence against Justin and cronies is getting worse all the time.",Negative,0.9172593355178833
36,2022-07-08T00:04:32.000Z,1545197104263340032,"@elephantrising1 @AirCanada @WestJet @rorycam85011089 @Fan_of_gorton @Freedomcallblo1 I had a good time with flair, no complaints.... Yet",Neutral,0.38897237181663513
37,2022-07-08T00:01:58.000Z,1545196457178738689,@WestJet not to mention I missed a full shift at my PAYING JOB because of this delay?,Negative,0.8473107814788818
38,2022-07-08T00:01:16.000Z,1545196279658991617,"@WestJet you mean to tell me I sat on the tarmac for a collective 4 hours and was 5 hours delayed getting home, had to pay $180 CAD for an Uber bc I missed my ride and had several unexpected expenses AND I AM NOT DESERVING OF COMPENSATION? https://t.co/fOpkLchS7P",Negative,0.9062923789024353
39,2022-07-07T23:58:10.000Z,1545195503259791361,@AHoensbroech @OmarAlghabra @WestJet This is not the flex you think it is. This just shows the abject failure these mandates are.,Negative,0.9299397468566895
40,2022-07-07T23:56:59.000Z,1545195204654682112,@dollaretteco @AirCanada @WestJet @rorycam85011089 @Fan_of_gorton @Freedomcallblo1 i should b thankful that flair has only caused me 1 hr flight delays both times i flew with em.,Negative,0.48137110471725464
41,2022-07-07T23:55:21.000Z,1545194792421826561,@OmarAlghabra @WestJet https://t.co/MwgHU53yBz,Neutral,0.7648924589157104
42,2022-07-07T23:55:19.000Z,1545194784188293121,RT @JefferysSteven: @Dboudz1 @MikeDeegan9 @BryanPassifiume @AirCanada @WestJet The stats say that Air Canada has the worst results in the w…,Negative,0.910518229007721
43,2022-07-07T23:55:00.000Z,1545194702835781637,@karenlveloso @WestJet Oh no Karen. I’m so sorry your trip has been impacted.,Negative,0.9236036539077759
44,2022-07-07T23:54:39.000Z,1545194615258501122,"@elephantrising1 @AirCanada @WestJet @rorycam85011089 @Fan_of_gorton @Freedomcallblo1 It's almost a pure monopoly, I expect worse",Negative,0.8616706728935242
45,2022-07-07T23:53:41.000Z,1545194373222223873,"RT @Zbone4U2: @OmarAlghabra @WestJet Ideally Omar should wrap a complete role of stretch wrap around his head, we all want him safe! I am s…",Neutral,0.3651587963104248
46,2022-07-07T23:53:29.000Z,1545194322701783048,RT @toblerusse: @OmarAlghabra @WestJet Dude's alone on a plane wearing a mask. He's clearly qualified for this idiocracy,Negative,0.931348979473114
47,2022-07-07T23:53:24.000Z,1545194302904713216,"RT @RoonilWazlib02: @OmarAlghabra @WestJet Wearing a mask on an empty plane.

The world already thinks we're idiots. No need to give them m…",Negative,0.9193042516708374
48,2022-07-07T23:53:18.000Z,1545194276576890880,@OmarAlghabra @WestJet You are a moron!!!,Negative,0.9081902503967285
49,2022-07-07T23:51:08.000Z,1545193731740930048,@OmarAlghabra @WestJet #twitterIdiotOfTheDay,Negative,0.8732879161834717
50,2022-07-07T23:50:43.000Z,1545193627025977344,"@Delta @WestJet guys, I really need your help working together. My dad‘s bag got lost between PDX and YYC today in the handoff between you; it is full of the fishing gear we need for the fishing trip we’re leaving for Saturday. Can somebody DM me plz asap? Thank you!",Negative,0.6409047245979309
51,2022-07-07T23:50:29.000Z,1545193566187597824,"From the ""esteemed"" and ""reputable"" msm CBC themselves. How is @AirCanada such a pathetic airline. only 38% chance of on time flights. been lucky so far to never had to travel with em. @WestJet 54% not a good sign. @dollaretteco @rorycam85011089 @Fan_of_gorton @Freedomcallblo1 https://t.co/ZWq34EwEbp",Negative,0.8815125226974487
52,2022-07-07T23:48:45.000Z,1545193130047279104,@AdamDav93 @OmarAlghabra @WestJet For your protection 🤪,Neutral,0.5121608972549438
53,2022-07-07T23:48:10.000Z,1545192984580239361,"@OmarAlghabra @WestJet Resign, WEF criminals.",Negative,0.9154930710792542
54,2022-07-07T23:47:16.000Z,1545192756926066689,@AHoensbroech @OmarAlghabra @WestJet He is a #Hypocrite ! Tells others only to wear them. Omar needs to go! #cdnpoli #Canada,Negative,0.9235245585441589
55,2022-07-07T23:46:38.000Z,1545192598935158790,@OmarAlghabra @WestJet I travelled through Toronto Pearson airport Terminal 3 twice last month. I had no delays or issues. Wonderful experience.,Positive,0.8367518782615662
56,2022-07-07T23:42:51.000Z,1545191645074841600,@OmarAlghabra @WestJet Canada is still nuts. The rest of the world has dropped the nonsensical rules &amp; moved on yet you have this plank wearing a mask in an empty plane. The science?,Negative,0.9403567910194397
57,2022-07-07T23:42:20.000Z,1545191514698969088,@geraldsleepwell @fringe_cunuk @OmarAlghabra @WestJet You can’t even make this shit up! On a plane alone…mask.  In a meeting with multiple people.. no mask. This guy is a complete joke!,Negative,0.9012735486030579
58,2022-07-07T23:42:17.000Z,1545191505333141504,@OmarAlghabra @WestJet End ArriveCAN,Neutral,0.8359555006027222
59,2022-07-07T23:40:33.000Z,1545191067649187841,@OmarAlghabra @WestJet https://t.co/jB9w8cPVP3,Neutral,0.7618579268455505
60,2022-07-07T23:40:25.000Z,1545191034304569345,@OmarAlghabra @WestJet Get a grip. @OmarAlghabra Resign as minister.@westjet? You have lost your mojo.  Look to your employees. They can explain it to you,Negative,0.9226066470146179
61,2022-07-07T23:38:58.000Z,1545190669139992576,@OmarAlghabra @WestJet Muppet,Negative,0.641521155834198
62,2022-07-07T23:38:41.000Z,1545190599438962689,"RT @RAlexanderD: @OmarAlghabra @WestJet From your granddaddy master's book, the great reset. Didn't you get a copy? https://t.co/RecGl0fg3V",Neutral,0.5539430379867554
63,2022-07-07T23:37:24.000Z,1545190274787201024,RT @geraldsleepwell: @OmarAlghabra @WestJet So you wore a mask basically alone on a plane but didn't wear one in the meeting?,Neutral,0.5979131460189819
64,2022-07-07T23:37:18.000Z,1545190250066063361,@geraldsleepwell @OmarAlghabra @WestJet Exactly!!! 😂. @WestJet  great marketing for you!!! Having this little incompetent bureaucrat poo poo all over your once fantastic brand with his hypocrisy and COVID theatre!! Give your marketing department and government relations people a RAISE!! Hahahahaha,Negative,0.5876234769821167
65,2022-07-07T23:36:11.000Z,1545189970104557568,@OmarAlghabra @WestJet Resign,Negative,0.6589542031288147
66,2022-07-07T23:35:24.000Z,1545189770292256774,@OmarAlghabra @WestJet Hope those empty seats are vaxxed,Negative,0.6678202152252197
67,2022-07-07T23:34:42.000Z,1545189597616803843,Masked…. Alone…. On a plane…. I have no idea how they think this is effective messaging…. To anyone… I’d be embarrassed @WestJet…. https://t.co/Ib1B7f8qdd,Negative,0.9511834979057312
68,2022-07-07T23:33:44.000Z,1545189352275185664,@bfardanian @WestJet @lostbaggages @lost I’m at day 12 now with no update from @WestJet @OmarAlghabra @AHoensbroech #lostbaggage,Negative,0.6953823566436768
69,2022-07-07T23:33:26.000Z,1545189276027158528,"@OmarAlghabra @WestJet Wear a mask on an empty plane to virtue signal, then go maskless in a board room with a bunch of people,while pretending you're solving the problem 🤣. Ladies and gentlemen i present to you, Omar Alghabra👇 https://t.co/f5oOcNwUm1",Negative,0.6078451871871948
70,2022-07-07T23:32:51.000Z,1545189130354601984,"@OmarAlghabra @WestJet Oxymoron alert - ""travel.. efficiently during airport delays??""",Neutral,0.6287307739257812
71,2022-07-07T23:31:50.000Z,1545188875621978113,@OmarAlghabra @WestJet You wear a mask for show on the plane with no one there but in the meeting you don’t wear one. It’s all for show you work for a dictator you should be fired along with your boss💉☠️,Negative,0.8724173903465271
72,2022-07-07T23:31:07.000Z,1545188692804784128,"@OmarAlghabra @WestJet You wear a mask on an empty plane, yet we then see you in a conference room in the same video surrounded by others without one! Enough with the performative bullshit promising solutions but not actually doing anything. 

RESIGN! https://t.co/13XGmxIQZm",Negative,0.8950986862182617
73,2022-07-07T23:30:23.000Z,1545188507278348289,@AHoensbroech @OmarAlghabra @WestJet So on plane alone Omar wears a mask but not with this group.,Negative,0.48281392455101013
74,2022-07-07T23:30:21.000Z,1545188500844457986,@OmarAlghabra @WestJet What solutions? Lol,Neutral,0.6475996375083923
75,2022-07-07T23:28:26.000Z,1545188020634017792,Thanks so much for your timely response @WestJet - awful customer service all around,Negative,0.9313825964927673
76,2022-07-07T23:27:51.000Z,1545187873766330368,@OmarAlghabra @WestJet Omar you’re an idiot … sit down!,Negative,0.9113384485244751
77,2022-07-07T23:27:02.000Z,1545187666378993664,@OmarAlghabra @WestJet RESIGN NOW YOU RIDICULOUS AND INCOMPETENT SOB!!!,Negative,0.9381131529808044
78,2022-07-07T23:26:36.000Z,1545187559319404544,@OmarAlghabra @WestJet Now you need to listen to the chorus of people advising you to abandon arrivecan,Neutral,0.5187203288078308
79,2022-07-07T23:26:23.000Z,1545187503090520064,"@OmarAlghabra @WestJet This guy is so out of touch it's unbelievable. But hey, when you follow an agenda and do NOT listen to THE PEOPLE, you get incompetency. Fancy video though! What a complete clown show.",Negative,0.9443983435630798
80,2022-07-07T23:26:23.000Z,1545187501022871554,@OmarAlghabra @WestJet Your spyware app is not a solution.,Negative,0.8093803524971008
81,2022-07-07T23:25:50.000Z,1545187364732932097,@OmarAlghabra @WestJet What is your Transport Ministry doing about the thousands of pilots cooling their heels because TC Medicine is taking OVER A FREAKING YEAR to review medicals submitted by CAMEs. Why is nothing being done about this insane backlog?,Negative,0.9065831899642944
82,2022-07-07T23:24:58.000Z,1545187148252741632,@OmarAlghabra @WestJet Somewhere a wheel is missing its gerbil.,Negative,0.6104352474212646
83,2022-07-07T23:24:18.000Z,1545186979393835008,@OmarAlghabra @WestJet Again with the mask that is ineffective at stopping virus.,Negative,0.8670980930328369
84,2022-07-07T23:23:41.000Z,1545186822858235906,"@OttawaGestapo @OmarAlghabra @WestJet So 43,995 bots following him 🤣",Neutral,0.5596134066581726
85,2022-07-07T23:22:00.000Z,1545186398088609794,"@OmarAlghabra @WestJet You are such an idiot and incompetent minister just like the rest of liberals ministers....idiot , you are sooo lucky the other coward at the NPD is in bed with liberals until 2025 or else you would be out if a job...period ... https://t.co/s3uTkk2O3A",Negative,0.9117897748947144
86,2022-07-07T23:21:20.000Z,1545186229892915202,@OmarAlghabra @WestJet Whatcan idiot! https://t.co/dxDvhwW3ME,Negative,0.7008019685745239
87,2022-07-07T23:21:06.000Z,1545186173546418176,"@otohp @OmarAlghabra @WestJet Nope the digital ID is not going anywhere!

https://t.co/AgF52GpOfM",Negative,0.5461000204086304
88,2022-07-07T23:21:03.000Z,1545186159927578625,@OmarAlghabra @WestJet 🤡🤡🤡🤡,Neutral,0.5252826809883118
89,2022-07-07T23:21:01.000Z,1545186150918529025,@OmarAlghabra @WestJet It seems only ugly people continue to wear masks.,Negative,0.8144204616546631
90,2022-07-07T23:19:59.000Z,1545185893278892033,@karenlveloso @WestJet Oh no.,Negative,0.5066420435905457
91,2022-07-07T23:19:39.000Z,1545185808470065152,@OmarAlghabra @WestJet Resign,Negative,0.6589542031288147
92,2022-07-07T23:19:34.000Z,1545185788467585025,@m_sleblanc @WestJet @Allegiant Never used them.,Neutral,0.6339628100395203
93,2022-07-07T23:19:19.000Z,1545185723124305926,"@OmarAlghabra @WestJet Team Clown Car!

Aladdin’s 🇨🇦  Banana Republic  🇨🇦
 
#BlackFaceHitler 🇨🇳🧦🌴🍾🤡🎈

Massive Corruption ✔️
Daily Lying ✔️
Non-Answers ✔️
Paid Media ✔️
Authoritarianism ✔️
Never Ending Cover-Ups ✔️
Insane Spending &amp; Waste ✔️
Censorship ✔️
Global Irrelevance ✔️ https://t.co/8110d5WJoz",Negative,0.8981144428253174
94,2022-07-07T23:18:57.000Z,1545185633278103552,"@OmarAlghabra @WestJet Ideally Omar should wrap a complete role of stretch wrap around his head, we all want him safe! I am sure that would solve the travel problem also))",Positive,0.4387160837650299
95,2022-07-07T23:18:45.000Z,1545185583575834625,@Reef77227737 @OmarAlghabra @WestJet He needs this https://t.co/wq02w3RtWd,Neutral,0.6977110505104065
96,2022-07-07T23:18:44.000Z,1545185579012431875,@wdiazberthiaume @RebelNewsOnline Wtf now politicians promote propaganda from a private company? Do better @WestJet wearing a mask ?? Really?,Negative,0.8579060435295105
97,2022-07-07T23:18:44.000Z,1545185575589670913,"@OmarAlghabra @WestJet When you go to prison, you can eat all the crickets you want with your buddies.",Neutral,0.506892204284668
98,2022-07-07T23:18:16.000Z,1545185461810765824,"While waiting on hold for two solid hours for WestJet baggage department, I was able to pay my contractors and get a bunch of other billing tasks out of the way. 

THANKS @WestJet",Positive,0.7463348507881165
99,2022-07-07T23:17:58.000Z,1545185383440216064,@toblerusse @OmarAlghabra @WestJet And wasn't wearing one in the video meeting with others indoors! Dude needs new handlers! 🤣🤣🤣,Negative,0.6370747089385986
100,2022-07-07T23:17:35.000Z,1545185287684476928,"@OmarAlghabra @WestJet Take off the face diaper, idiot.",Negative,0.8319507837295532
101,2022-07-07T23:17:22.000Z,1545185231736410112,"@bcmaguire @OmarAlghabra @WestJet They didn't drop the mandates, they only suspended certain ones &amp; arrive Can remains the #1 issue, please pay attention!",Negative,0.8350253701210022
102,2022-07-07T23:16:23.000Z,1545184985581101056,"@OmarAlghabra @WestJet So you don't wear a mask in an indoor meeting with several other unmasked people, but you wear one when you're taking  a video alone in an empty airplane?? Man Omar, you better hire yourself some new handlers because the one's you're currently employing are incredibly f'n stupid!",Negative,0.9169802665710449
103,2022-07-07T23:16:00.000Z,1545184891108728832,"@OmarAlghabra @WestJet Wow so many likes, NOT.

You are slightly less popular than a week of severe diarrhoea",Negative,0.5146746635437012
104,2022-07-07T23:16:00.000Z,1545184889351569408,@OmarAlghabra @WestJet The unacceptable delays are a direct cause of your bureaucracy.,Negative,0.932176411151886
105,2022-07-07T23:15:40.000Z,1545184807751102464,@OmarAlghabra @WestJet Get out of our lives you craven little weasel.,Negative,0.9277479648590088
106,2022-07-07T23:15:17.000Z,1545184709600477185,@OmarAlghabra @WestJet Comrade Omar you are as useless as your master please resign,Negative,0.9227358102798462
107,2022-07-07T23:14:36.000Z,1545184535414841344,@OmarAlghabra @WestJet You were better off to not do a video and stay silent like all the other Liberal/NDP cowards who ignore the citizens. Some good examples are @JonCarsonNDP @DesjarlaisBlake,Negative,0.8373708724975586
108,2022-07-07T23:14:26.000Z,1545184493904232448,@OmarAlghabra @WestJet Resign please.,Negative,0.7514945864677429
109,2022-07-07T23:13:54.000Z,1545184363205103616,"RT @yveslortie3: @jlilleyman @OmarAlghabra @WestJet @AHoensbroech Good question !
Mine is 21 days. It's all in the all in Pearson and @yula…",Neutral,0.5665996670722961
110,2022-07-07T23:13:52.000Z,1545184354527105025,@OmarAlghabra @WestJet Its customs and security Thats the biggest problem. And that is all on you,Negative,0.7438207268714905
111,2022-07-07T23:13:51.000Z,1545184350051848192,RT @jlilleyman: @OmarAlghabra @WestJet What specific actions are being taken to reunite customers with missing luggage? It’s been 12 days s…,Neutral,0.6990966796875
112,2022-07-07T23:13:40.000Z,1545184303482490880,"@OmarAlghabra @WestJet You are ruining our country. 

Leave us alone.",Negative,0.9504417181015015
113,2022-07-07T23:13:39.000Z,1545184299518898176,RT @geraldsleepwell: @OmarAlghabra @WestJet So you wore a mask basically alone on a plane but didn't wear one in the meeting?,Neutral,0.5979131460189819
114,2022-07-07T23:13:22.000Z,1545184227557122048,@OmarAlghabra @WestJet What an IDIOT WEARING A MASK.,Negative,0.9452154040336609
115,2022-07-07T23:13:11.000Z,1545184182011367424,@OmarAlghabra @WestJet So you wore a mask basically alone on a plane but didn't wear one in the meeting?,Negative,0.4838303029537201
116,2022-07-07T23:13:05.000Z,1545184156304281600,@OmarAlghabra @WestJet Take that mask off. 🥴. What an idiot,Negative,0.9433731436729431
117,2022-07-07T23:13:04.000Z,1545184150487007232,@OmarAlghabra @WestJet Using digital tech. Apps will solve the problems ..I think..!,Positive,0.4967302083969116
118,2022-07-07T23:09:46.000Z,1545183319628840960,"@OmarAlghabra @WestJet Dear Arab Omar, why don’t you step down and let someone who likes all the Canadians to fix the issue. You got the job just because you are not Canadian and look different and probably because you are incompetent as well. Do the right thing, step down!",Negative,0.8318734169006348
119,2022-07-07T23:09:39.000Z,1545183290856177665,"@TorontoPearson If my experience with @WestJet this week was anything to go by, wait an additional 6 hours after a 8 hour flight this would be hell",Negative,0.8769721984863281
120,2022-07-07T23:09:14.000Z,1545183187474604034,@OmarAlghabra @WestJet Liar 🤥,Negative,0.8708735108375549
121,2022-07-07T23:08:33.000Z,1545183016799969280,"@WestJet you will not break me. On hold for over two hours now and I will not give up. I will gain the status of ""Longest on hold with Westjet"". 

Jimminy Cricket y'all. You're taking bad customer service to a whole new level.",Negative,0.8611987233161926
122,2022-07-07T23:08:01.000Z,1545182880787464192,@OmarAlghabra @WestJet https://t.co/NbjG3nOvpr,Neutral,0.7530016899108887
123,2022-07-07T23:07:34.000Z,1545182767276871688,@OmarAlghabra @WestJet https://t.co/m1mhxsncU2,Neutral,0.7664577960968018
124,2022-07-07T23:05:28.000Z,1545182240841543680,@MostLazySusan @OmarAlghabra @WestJet He’s just here for the money,Neutral,0.571927547454834
125,2022-07-07T23:04:23.000Z,1545181964621283329,@OmarAlghabra @WestJet Now you are not. You made the problem. Take responsibility. https://t.co/K16dnDcXG2,Negative,0.5002680420875549
126,2022-07-07T23:04:03.000Z,1545181883461521410,RT @DeptOfDFENS: @AHoensbroech @OmarAlghabra @WestJet And yet- Mr Algebra makes the plebs wear masks anytime we are at the airport or on an…,Neutral,0.5210047960281372
127,2022-07-07T23:03:27.000Z,1545181730671235072,@PuppetToTheMan @OmarAlghabra @WestJet What a coincidence... The Netherlands and Canada are both complete chaos,Negative,0.9125422239303589
128,2022-07-07T23:01:18.000Z,1545181190520557569,"@Syllver @WestJet Done that in the past too &amp; also checked it out this time around. I considered @Allegiant as they are cheap but do not go to MCO. Also, not direct. With the ongoing chaos, I am trying to get something direct &amp; these are hard to find.
Ever used Allegiant?",Negative,0.7139055728912354
129,2022-07-07T23:00:12.000Z,1545180911414546432,"RT @Spencer__W__: I need your help!

If @WestJet isn't abiding by the passenger bill of rights for compensating me for delaying my flight,…",Negative,0.824103593826294
130,2022-07-07T22:58:49.000Z,1545180564680069122,RT @Phoeberoserocks: 📣 ⛳️ Calling all #golfers ready to end #ChildhoodCancer. Make sure you've registered for the unmissable Phoebe Rose #G…,Neutral,0.590347170829773
131,2022-07-07T22:58:13.000Z,1545180414720978944,"Congratulations to the winner of our Jet-Away Getaway Raffle, ARNOLD COAKWELL! 

Arnold takes home the grand prize of a roundtrip flight for two to any @WestJet destination in the world. https://t.co/9s7AyLU7L8",Positive,0.8888681530952454
132,2022-07-07T22:55:13.000Z,1545179659834466310,@WestJet can you sell your WestJet dollars? https://t.co/Y01lilKIcS,Neutral,0.8744518756866455
133,2022-07-07T22:54:58.000Z,1545179595766464514,@OmarAlghabra @WestJet Resign!,Negative,0.6855790615081787
134,2022-07-07T22:53:55.000Z,1545179330334134278,@OmarAlghabra @WestJet Start by getting rid of the masks.  Their presence chokes everyone up around virus safety.  Covid is a cold.  Treat it the same way we did 3 years ago and you will begin to make progress.,Negative,0.8546749353408813
135,2022-07-07T22:53:47.000Z,1545179298960637952,"@OmarAlghabra @WestJet Resign!  You clearly do not have the trust or the knowledge to resolve the issue. RESIGN.  And what’s with the mask on an empty jet?   You are photographed in many setting with people, no mask 🤦‍♂️.  Canadians see right through the BS.  End all mandates!!!",Negative,0.9289159774780273
136,2022-07-07T22:50:50.000Z,1545178555415502848,@justfactsthanks @bcmaguire @OmarAlghabra @WestJet I found ArriveCAN made it faster - pre-filled out and zipped through customs,Positive,0.5433765649795532
137,2022-07-07T22:49:32.000Z,1545178230197391360,@WestJet Looking to book a January trip and notice there are no longer free cancellation options? Am I correct that if the trip involves two Westjet flights for two people the cancellation fee would be $400 plus taxes?!,Neutral,0.4948311448097229
138,2022-07-07T22:48:14.000Z,1545177902358183937,"RT @OmarAlghabra: Along with @WestJet, our government is working hard to ensure Canadians can travel safely and efficiently amid current ai…",Positive,0.7291851043701172
139,2022-07-07T22:47:58.000Z,1545177833126838273,"@justfactsthanks @bcmaguire @OmarAlghabra @WestJet No one should be using arriveCan, it is not law.",Neutral,0.44356828927993774
140,2022-07-07T22:47:03.000Z,1545177605468561409,@MoonPigMerch @WestJet @AirCanada @AirChinaNA that’s a good question @Delta @AmericanAir @JetBlue @SpiritAirlines @SouthwestAir,Neutral,0.6424223780632019
141,2022-07-07T22:46:39.000Z,1545177503454547968,@elSchtaunko @OmarAlghabra @WestJet Wearing a mask in an empty airplane is as helpful as introducing mules at Pearson Airport to help with luggage delivery… #incompetent,Positive,0.4065951406955719
142,2022-07-07T22:46:22.000Z,1545177433157931011,"@OmarAlghabra @WestJet CANADIANS, the arriveCan app is not law. DO NOT use it.",Negative,0.7193940877914429
143,2022-07-07T22:45:51.000Z,1545177303805820930,"RT @OmarAlghabra: Along with @WestJet, our government is working hard to ensure Canadians can travel safely and efficiently amid current ai…",Positive,0.7291851043701172
144,2022-07-07T22:45:39.000Z,1545177251624259584,"@OmarAlghabra @WestJet Keep making lame videos ya fuqing loser, cause they are really helping. 🤡",Negative,0.6061398983001709
145,2022-07-07T22:44:55.000Z,1545177066445873152,"RT @OttawaGestapo: @OmarAlghabra @WestJet You'd think with 44,000 followers you'd get more than 5 likes 😂 😂 😂",Neutral,0.549660325050354
146,2022-07-07T22:43:48.000Z,1545176787876884481,@OmarAlghabra @WestJet Nobody believes a word you say. You are completely untrustworthy.,Negative,0.9135968685150146
147,2022-07-07T22:42:57.000Z,1545176570708443136,@CanadianDis @AHoensbroech @OmarAlghabra @WestJet Me too,Neutral,0.6582984328269958
