,created_at,id,text,classification,score
38,2022-07-08T00:14:02.000Z,1545199494475796483,files). I said I never said I was posting it on social media. I was just taking a picture for my records.  The lady with him then proceeded to tell me that she “wants to think I’m telling the truth” I said “think? I am telling the truth!  @SouthwestAir,Neutral,0.6605440378189087
39,2022-07-08T00:13:37.000Z,1545199388250832898,@SouthwestAir this is my 4th attempt at getting assistance from southwest!,Positive,0.7324289083480835
40,2022-07-08T00:13:35.000Z,1545199380910817282,I’ve been in law enforcement for 16 years why would I risk my job for a flight?”. She then said well I don’t want the plane to leave u til i have her name so we can fix this. They proceeded to hand  me a $200 voucher… $200!!!  as if that would solve my public @SouthwestAir,Negative,0.6616100668907166
41,2022-07-08T00:13:15.000Z,1545199298857533443,"humiliation, an entire plane thinking I’m held them up and the fact that I’m now in an isle seat. I am livid. The fact that they didn’t make the white lady get up nor did they even try and make me feel better. I pointed out to them that she @SouthwestAir",Negative,0.5498517155647278
42,2022-07-08T00:12:53.000Z,1545199206826213378,@SouthwestAir https://t.co/luJFRXkWEm,Neutral,0.874673068523407
43,2022-07-08T00:12:44.000Z,1545199165973700615,was sitting there still and he and the othe lady said “well we can’t control that we just know we’re you’re sitting” i said so you made me get up but not her and we did the same thing? And I was walked down by one of your @SouthwestAir,Neutral,0.48265624046325684
44,2022-07-08T00:12:43.000Z,1545199161779392517,@nowthisnews I love @SouthwestAir ! 😂,Positive,0.8236761093139648
45,2022-07-08T00:12:24.000Z,1545199081269743618,employees! (At this point she’s standing next to me). She says “yeah. I walked her down to get an isle seat since she’s tall. They said “Oh! We didn’t know that!” I said “I have literally said that 5 times @SouthwestAir,Neutral,0.6011499762535095
46,2022-07-08T00:12:03.000Z,1545198996179894275,I had to sit in an isle seat because of their gross lack of communication. I’ve never had an issue with southwest airline but they way they ganged up on me while holding @SouthwestAir,Negative,0.9365220665931702
47,2022-07-08T00:11:44.000Z,1545198916357857280,"Hey @SouthwestAir, I've been trying over and over again to get a response from y'all regarding unusable flight credits for the past month, and been left with an auto response every single time. Can y'all please help out?",Negative,0.6947612166404724
48,2022-07-08T00:11:13.000Z,1545198785357307914,another persons ticket in their hand who did the same thing and allowing the guy to stay seated who did in fact pre-board is ridiculous! During the flight I cried most of it. I lost my appetite and didn’t want to get up to use the bathroom because of all the @SouthwestAir,Negative,0.9469379782676697
49,2022-07-08T00:10:43.000Z,1545198661121998849,dirty looks i was getting. The flight attendant told me when we land she would ensure she got my bags which were now 6 rows behind me. I got up during that flight to out my ear pods away and one of the customers said to @SouthwestAir,Negative,0.7673067450523376
50,2022-07-08T00:10:15.000Z,1545198542964367361,me “why are you looking in there your shit is in the bin you put them in”. I was immediately uncomfortable. I asked Karen for tissues and she proceeded to apologize to me profusely. I told her it’s too late. The damage is done @SouthwestAir,Negative,0.9334414005279541
51,2022-07-08T00:09:49.000Z,1545198434596134912,I’m embarrassed and really upset. She kept apologizing and even tried the white tears. After saying her son was a firefighter and her daughter worked for a prosecutor office. She tried it. The captain and the entire crew were a clear indication of what Amerikkka is @SouthwestAir,Negative,0.9619812369346619
52,2022-07-08T00:09:03.000Z,1545198239695208450,"@SouthwestAir why is your pilot making jokes about ""joining him in his hot tub"" while all of us are sitting on a plane NOT in atlanta but in south carolina an hour after we were supposed to land in atl? hmmm",Negative,0.713024914264679
53,2022-07-08T00:08:50.000Z,1545198187165753344,"They didn’t even try to give me a good seat. Instead to me I had to get up or be placed off the plane. I was racially profiled, embarrassed, publicly ostracized and threatened.  I feel humiliated. And feel this wasn’t handled professionally. @SouthwestAir https://t.co/Tu6HRh4csL",Negative,0.953291118144989
54,2022-07-08T00:07:56.000Z,1545197958353899528,"If I do anything in this life, I will try my hardest to never fly @SouthwestAir ever again. Wildest, most frustrating experience today. And to top it off, I get attitude in an attempt to simply figure out why they’re sending me all around the country without my permission",Negative,0.9363882541656494
55,2022-07-08T00:07:43.000Z,1545197905774104578,RT @SouthwestAir: Wanna mix things up on your next hike? Our variety of heart-pumping destinations are nothing less than epic. Give us a lo…,Positive,0.9169118404388428
56,2022-07-07T23:54:40.000Z,1545194620065239040,what’s a girl got to do to get a @SouthwestAir drink coupon 😅 why do I never get any when I solely spend with this card,Negative,0.6294621229171753
57,2022-07-07T23:53:20.000Z,1545194285288624128,@SouthwestAir  WiFi is 👌🏻 didn’t even know my phone worked until half my flight 😂,Positive,0.6754294037818909
58,2022-07-07T23:39:51.000Z,1545190893379936257,@IWedFred @SouthwestAir But I feel like I've already won! 😘,Positive,0.8239902257919312
59,2022-07-07T23:36:51.000Z,1545190135125655552,"RT @SouthwestAir: Want some beachy summer vacay thought-starters? 

❤ this tweet for our recommendations on favorite summer getaway destina…",Positive,0.6168407201766968
60,2022-07-07T23:35:05.000Z,1545189693121212416,@SouthwestAir my SWA attendant was so passive aggressive i'm afraid to breathe when she is in the vicinity 😝,Negative,0.8859078288078308
61,2022-07-07T23:34:35.000Z,1545189565463269376,RT @FLEXXASmusic: @djprenup @SouthwestAir In-flight silent disco 🪩,Neutral,0.8352059125900269
62,2022-07-07T23:31:53.000Z,1545188885780742146,@NotThatBrianna @SouthwestAir Buy a lottery ticket!!!,Neutral,0.6654853820800781
63,2022-07-07T23:31:05.000Z,1545188686291091456,"If any of you are @SouthwestAir travelers, you'll understand the significance of this: I got A2! #winning https://t.co/3lDgumcLxc",Positive,0.5191358923912048
64,2022-07-07T23:30:57.000Z,1545188651889459200,"RT @ATTSportsNetRM: First game from AZ!

📺 AT&amp;T SportsNet
🕖 7 PM MT
🏟️ Chase Field
⚾️ Austin Gomber (COL) vs Dallas Keuchel (ARI)

@Rockies…",Neutral,0.8715960383415222
65,2022-07-07T23:30:03.000Z,1545188423849635840,"Submit your favorite #SanFrancisco business for this year's Excellence in Business Awards!

✈️ Nominate now and you will be entered to win (2) round-trip domestic tickets on @SouthwestAir! The more you nominate, the more chances you have to win!

🏆: https://t.co/7MF7mVYuhW https://t.co/2lcl07jW9v",Positive,0.5669630169868469
66,2022-07-07T23:18:36.000Z,1545185544988004352,RT @tracikroberts: Thank u 2 the amazing people who made this happen! These 2 r now w their forever families living their best life n New E…,Positive,0.9035866856575012
67,2022-07-07T23:14:37.000Z,1545184540758806528,@Wondering_71M3 @AlexCanine1 @msmarvel @OnlyMurdersHulu @Wendys @lifetimetv @SouthwestAir @candyonhulu @Apple @NetflixFilm Woo-hoo!!!! https://t.co/9C00s9MEyK,Positive,0.4789378046989441
68,2022-07-07T23:14:13.000Z,1545184441546354689,@SouthwestAir sent me some drink tickets! Thank you! Can I have some points or a flight credit too? 🤣🤗🤗,Positive,0.6893447041511536
69,2022-07-07T23:12:48.000Z,1545184082719428608,@FatBluJay @porfieville @SouthwestAir https://t.co/9atq0CX1GL,Neutral,0.868442177772522
70,2022-07-07T23:12:06.000Z,1545183906562842625,@SueOfSideLanny @porfieville @SouthwestAir,Neutral,0.8196576237678528
71,2022-07-07T23:08:16.000Z,1545182941923475457,@_MattMcLeod @SouthwestAir Dude. You should have tweeted sooner 😂,Neutral,0.5062962174415588
72,2022-07-07T23:07:38.000Z,1545182785425485824,"The stewardess just sang final reminders to the tune of ""She'll Be Coming 'Round the Mountain"" and earned a round of applause from the flight. @SouthwestAir #threeversestoo",Positive,0.7897037863731384
73,2022-07-07T23:05:18.000Z,1545182195882475520,@SouthwestAir Tone deaf much? https://t.co/XMmw9nIQmy,Negative,0.7022731900215149
74,2022-07-07T23:05:17.000Z,1545182194338934784,"@SouthwestAir Have three family members booked with points. Now two won’t be able to make it, but can’t cancel flights for just those two online (system wants to cancel all three). Any help?",Negative,0.8309732675552368
75,2022-07-07T23:04:32.000Z,1545182004097982464,@southwestair Thank you! Can’t wait my next flights!  Cheers!! https://t.co/Tquevi3rwl,Positive,0.8149629235267639
76,2022-07-07T22:53:56.000Z,1545179338148118529,"RT @djprenup: @FLEXXASmusic You know I’m game, @SouthwestAir let’s have some fun!",Positive,0.7235779166221619
77,2022-07-07T22:53:51.000Z,1545179314110570497,@djprenup @SouthwestAir In-flight silent disco 🪩,Neutral,0.738717794418335
78,2022-07-07T22:49:52.000Z,1545178311239811072,@JordanKlemm @SouthwestAir Wait this is so cute Jordan 🥺,Positive,0.7401626110076904
79,2022-07-07T22:49:47.000Z,1545178293854384129,"@FLEXXASmusic You know I’m game, @SouthwestAir let’s have some fun!",Positive,0.7154372334480286
80,2022-07-07T22:47:03.000Z,1545177605468561409,@MoonPigMerch @WestJet @AirCanada @AirChinaNA that’s a good question @Delta @AmericanAir @JetBlue @SpiritAirlines @SouthwestAir,Neutral,0.6424223780632019
81,2022-07-07T22:46:40.000Z,1545177509624516608,"New ✈️ experience right now …

We’ve been fully boarded &amp; sitting at the gate for almost an hour w/o an ETD because a clerical error locked down the system &amp; no one can get it unlocked??

@SouthwestAir - any updates on what’s going on with Flight 44 that’s just sitting at Hobby?",Negative,0.7949463725090027
82,2022-07-07T22:38:37.000Z,1545175482999652356,@SouthwestAir To clarify - that photo of the “damages” was done PRIOR to checking it in at the ticket counter.,Neutral,0.5156685709953308
83,2022-07-07T22:37:42.000Z,1545175253042741251,@SouthwestAir Right. So when should I expect to hear back from HQ about this?,Neutral,0.868409276008606
84,2022-07-07T22:36:51.000Z,1545175039330377728,@rebeccadunnell @SouthwestAir LUV seeing you around! Welcome back! 🤗,Positive,0.8906227946281433
85,2022-07-07T22:33:23.000Z,1545174164704731136,"@SouthwestAir Yes we filled it out. 

Just when you think that you all survived flying with 2 toddlers … you then start discovering what’s missing 😭😭😭",Negative,0.5223562121391296
86,2022-07-07T22:32:37.000Z,1545173972987281408,@GracoBaby any advice on how to reattach the head rest of a 4ever car seat back to the base/body? It came off while In transit on @SouthwestAir I did take off the cover in an attempt to reattach it. https://t.co/7kLLJ71rjh,Neutral,0.7180346846580505
87,2022-07-07T22:32:09.000Z,1545173854078861314,@SouthwestAir I Z what you did there.,Neutral,0.5684945583343506
88,2022-07-07T22:31:48.000Z,1545173765738430465,@SouthwestAir ❤️,Positive,0.6013549566268921
89,2022-07-07T22:30:05.000Z,1545173333490163719,"@SouthwestAir @SouthwestAir when I picked up my car seat at Denver int’l airport, it looked like this. I did take off the cover in an effort to reattach the head rest of the car seat. Can you help? https://t.co/ExovBWBdlr",Negative,0.6769371032714844
90,2022-07-07T22:30:03.000Z,1545173324321390598,Everything is better together! #RTClient @SouthwestAir lets you bundle a flight + hotel — and save! Check out the vacation packages @ https://t.co/ZGEyqfOdUJ https://t.co/21TZ3s7Ucx,Positive,0.49859192967414856
91,2022-07-07T22:29:17.000Z,1545173132914343938,@SouthwestAir so uhhh is there a reason the O’hare flight to Orlando was delayed so much? We went from a 1:45 departure to 5:59 departure. Not to be a Karen but it’s a wee bit annoying,Negative,0.9223494529724121
92,2022-07-07T22:28:56.000Z,1545173046536937475,"@SouthwestAir There was a mix up with the confirmation numbers, and my daughter received a different boarding group. My son requires pre-board, so I needed to go on with him. Was I seriously supposed to leave my 10 year old behind to figure it out on her own? @SouthwestAir",Negative,0.6423003077507019
93,2022-07-07T22:24:32.000Z,1545171936124325889,"RT @SouthwestAir: Want some beachy summer vacay thought-starters? 

❤ this tweet for our recommendations on favorite summer getaway destina…",Positive,0.6168407201766968
94,2022-07-07T22:23:27.000Z,1545171665587404801,"First game from AZ!

📺 AT&amp;T SportsNet
🕖 7 PM MT
🏟️ Chase Field
⚾️ Austin Gomber (COL) vs Dallas Keuchel (ARI)

@Rockies | #Rockies | @SouthwestAir https://t.co/QST8lF5xZR",Neutral,0.8784278035163879
95,2022-07-07T22:23:27.000Z,1545171664207376384,Hey @SouthwestAir. What is the issue of the continuous flight delays. I pay more money for early flights only to be delayed every week. I think a weekly credit is due. You expect me to be ontime... I expect the same!,Negative,0.8842301368713379
96,2022-07-07T22:21:32.000Z,1545171181082447872,"@Koondey1 @txsalth2o @AmericanAir @SouthwestAir 100% agree. Plus even though it’s a service and they charge for it, the flight attendants have enough else going on and I hate to pile on to their list of tasks by dumping my kid on them.",Negative,0.8577157855033875
97,2022-07-07T22:18:59.000Z,1545170542793211905,"@SouthwestAir Well, as of right now I have two round trip tickets with you, first Vegas, second Kansas City, MO.  More to follow!  Love my @SouthwestAir !❤️",Positive,0.8441073298454285
98,2022-07-07T22:15:33.000Z,1545169675708948480,"Southwest
When @SouthwestAir makes your bride-to-be friend a super-special tiara on the flight to her bachelorette party! 💛👑 LGB-AUS https://t.co/X6gPN6RNW3",Positive,0.6898908615112305
99,2022-07-07T22:15:10.000Z,1545169582511587332,@SouthwestAir What sucks is when you pay for the wifi package and after they charge you your flights gets cancelled,Negative,0.9137066006660461
100,2022-07-07T22:10:24.000Z,1545168381355196420,@SouthwestAir 🖕🏻,Neutral,0.6939877271652222
101,2022-07-07T22:00:44.000Z,1545165947882946561,"#ICYMI Thanks to @SouthwestAir's Station Manager, this young aviator got a VIP behind-the-scenes tour at ISP. Parker's 5-years-old, but he already knows that someday he wants to work for Southwest just like his mom. 
#southwestheart #flymacarthur #hereforlongisland #longisland https://t.co/6BtIJtOONv",Neutral,0.5194582343101501
102,2022-07-07T21:58:42.000Z,1545165437012512773,Shoutout to @SouthwestAir for taking “good care” of my knee scooter that i use daily for my fractured ankle. I guess I just won’t use the damaged brakes/brake line anymore. 🤷🏼‍♀️ https://t.co/QzRHRvFMC1,Negative,0.420195072889328
103,2022-07-07T21:55:18.000Z,1545164580585934849,"@thsuburbanmommy @AmericanAir @SouthwestAir Which is fine, if your flight is direct. 

However if she has to change planes in Midway? Don’t think so.",Negative,0.4888031482696533
104,2022-07-07T21:54:31.000Z,1545164384946749440,Awwww. Thanks @SouthwestAir … I guess we’re friends. Cue the Golden Girls theme! https://t.co/s8ZYr8dAcv,Positive,0.8241524696350098
105,2022-07-07T21:54:14.000Z,1545164311785619461,@SouthwestAir hi can you help me with my confirmation number?,Neutral,0.8286675214767456
106,2022-07-07T21:48:49.000Z,1545162950826237953,@SouthwestAir #airlines @NASAaero https://t.co/8ZI7mLiuf2,Neutral,0.863923192024231
107,2022-07-07T21:48:25.000Z,1545162848468455426,It’s a gorgeous day for a flight out of @flymanchester on @southwestair! #nofilter #travel #letsgo @ Manchester-Boston Regional Airport https://t.co/xTundXWDSg,Positive,0.8244153261184692
108,2022-07-07T21:43:31.000Z,1545161614629842946,@mygurgle456 @AlexCanine1 @msmarvel @OnlyMurdersHulu @Wendys @lifetimetv @SouthwestAir @candyonhulu @Apple @NetflixFilm Wooooo!!!,Neutral,0.5289118885993958
109,2022-07-07T21:43:22.000Z,1545161575715049472,RT @mygurgle456: My top amazing fans #mytopfollowers #WorldChocolateDay via https://t.co/Yc2dk0Gyp1 Retweet if you see yourself @Wondering_…,Positive,0.6781358122825623
110,2022-07-07T21:41:53.000Z,1545161202485104644,"when you’re traveling for the 1st time with your toddlers on @SouthwestAir and all is great until you get home and discover you lose your @theragun while juggling all the toddler bags 😭😭😭 

detestation sets in very quickly 😭😭😭",Negative,0.7650520205497742
111,2022-07-07T21:40:50.000Z,1545160938843770881,"RT @SouthwestAir: Want some beachy summer vacay thought-starters? 

❤ this tweet for our recommendations on favorite summer getaway destina…",Positive,0.6168407201766968
112,2022-07-07T21:38:36.000Z,1545160379205971968,"Family Sues @SouthwestAir  After Woman Fell From #Wheelchair While Boarding Plane at #FLL #Florida #denver #ada 

https://t.co/x3LdSq8hff",Negative,0.6421965956687927
113,2022-07-07T21:35:15.000Z,1545159535056265221,"RT @SouthwestAir: Us when we see someone on a flight with no entertainment, just vibing: 
👁️👄👁️",Neutral,0.647260308265686
114,2022-07-07T21:33:16.000Z,1545159037511077888,@itsBzy @JoshMankiewicz @SouthwestAir https://t.co/b8KS1QAtd0,Neutral,0.8324964642524719
115,2022-07-07T21:32:21.000Z,1545158805222146049,"RT @SJVSun: Valley travelers love them some Las Vegas. Now, @SouthwestAir is quadrupling down. https://t.co/tmuDCOOJD3",Positive,0.6027398705482483
116,2022-07-07T21:31:53.000Z,1545158688259903491,"Valley travelers love them some Las Vegas. Now, @SouthwestAir is quadrupling down. https://t.co/tmuDCOOJD3",Positive,0.6374668478965759
117,2022-07-07T21:30:31.000Z,1545158343567753217,@SouthwestAir Y’all finna buy my plane ticket or ?,Neutral,0.8445019721984863
118,2022-07-07T21:29:18.000Z,1545158036372697088,@JMurphFB @LASairport @Allegiant @SouthwestAir https://t.co/IcQm9iTT8Z,Neutral,0.7960909605026245
119,2022-07-07T21:24:28.000Z,1545156821882732546,When did @SouthwestAir turn into the grumpy airline?  Won’t let our 10 yr old board with us because she somehow received a C boarding pass and not a B like the rest of us? #notacceptable She’s 10.,Negative,0.9583269953727722
120,2022-07-07T21:22:05.000Z,1545156219806986240,"@stevejekel @LASairport Plus @Allegiant = ""Tiger King Crowd"". I'll stick w my fave @SouthwestAir in the future.",Positive,0.6936495900154114
121,2022-07-07T21:19:48.000Z,1545155644918988803,"So i'm flying @SouthwestAir for the first time in September, has anyone flown with them? good/bad?",Neutral,0.7397780418395996
122,2022-07-07T21:17:13.000Z,1545154996534231040,Landing @MCO. Well done @SouthwestAir! Loved the crew today! https://t.co/3a5hsezzU8,Positive,0.92505943775177
123,2022-07-07T21:14:05.000Z,1545154206516056065,"@txsalth2o @AmericanAir @SouthwestAir Capitalidm, am I right?",Neutral,0.5599047541618347
124,2022-07-07T21:12:45.000Z,1545153874650185728,"Thank you for the free drinks @SouthwestAir ! Glad you’re serving alcohol again!

#cocktails #airtravel #ThankYou @CMercedesKHOU https://t.co/vcjkHrrwlp",Positive,0.8748006820678711
125,2022-07-07T21:12:31.000Z,1545153813673304064,@SouthwestAir I haven't caught a flight since 2019!!!😖,Negative,0.8623919486999512
126,2022-07-07T21:11:37.000Z,1545153587013099520,RT @SouthwestAir: RT if you know anyone who wants flexibility on their next flight! 🙋‍♀️ 🙋 🙋‍♂️,Neutral,0.6018659472465515
127,2022-07-07T21:05:16.000Z,1545151989062983681,@SouthwestAir Thank you we were.,Positive,0.7364678978919983
128,2022-07-07T21:02:20.000Z,1545151250097995777,My top amazing fans #mytopfollowers #WorldChocolateDay via https://t.co/Yc2dk0Gyp1 Retweet if you see yourself @Wondering_71M3 @AlexCanine1 @msmarvel @OnlyMurdersHulu @Wendys @lifetimetv @SouthwestAir @candyonhulu @Apple @NetflixFilm https://t.co/TScVccuyWV,Positive,0.4673040211200714
129,2022-07-07T20:58:10.000Z,1545150204600631296,RT @bruce_dvorak: Daughters.  Thus had in US security get rejected and get the pass reprinted.  Was told by AA agent that this is a common…,Negative,0.6076608300209045
130,2022-07-07T20:57:56.000Z,1545150143665692675,Daughters.  Thus had in US security get rejected and get the pass reprinted.  Was told by AA agent that this is a common problem with BA London.  Then the AA gate agent would not hold the fight for 2 the min it took my family to get to the gate.  Was on a @SouthwestAir flight 2/x,Negative,0.82245934009552
131,2022-07-07T20:56:41.000Z,1545149828174192640,"Hey airlines. Which one if you is gonna start 21+ flights ?? @Delta @AmericanAir @SouthwestAir @AlaskaAir ?? I bet even 1 flight a  month would ALWAYS be full. 
Adult only events work for tons of other businesses ….#justsayin",Neutral,0.5091910362243652
132,2022-07-07T20:55:41.000Z,1545149578189721601,@SouthwestAir Thank you! That’s early enough for a 0620 flight!! Appreciate your fast response!,Positive,0.907396137714386
133,2022-07-07T20:55:23.000Z,1545149504403279872,Excited to share my poster at the @OrphanConf next week to raise awareness of #MitchellSyndrome but very nervous about transporting the poster! No way am I checking it.  Any ideas? On @SouthwestAir can i bring a 3ft poster tube as a carryon and still bring my backpack? 1/2,Neutral,0.4682609438896179
