,created_at,id,text,classification,score
38,2022-07-07T12:40:40.000Z,1545025002558431233,@airtransat Hello. I am due to fly from London to Toronto with my two children later this month. I need to bring their car seats with me. Is there a weight limit on car seats checked into the hold? I've tried calling and can't get through. Nobody is responding on Messenger.,Negative,0.7729068994522095
39,2022-07-07T12:38:04.000Z,1545024349316448257,"@airtransat I can login on the app, but on the website it states ""Booking Not Found"" with exactly the same details, therefore I can't access docs or select seats, as the app diverts back to website to access these things. Please don't direct to automated FB messenger bot ... 1/2",Negative,0.8113569617271423
40,2022-07-07T12:36:13.000Z,1545023881936764937,Hey @airtransat do you not actually have a working phone number or email address? Your customer service has been miserable and you are impossible to get a hold of.,Negative,0.9375950694084167
41,2022-07-07T12:34:35.000Z,1545023471184252929,"@flySFO @airtransat I used to live in Montreal years ago, before moving to the Bay Area.  Fantastic city. Great to have another option to get there.",Positive,0.9093194007873535
42,2022-07-07T12:27:59.000Z,1545021810089070594,"Been 3 days, still no update on my bag @airtransat lost. @OmarAlghabra this is embarrassing",Negative,0.9486732482910156
43,2022-07-07T12:01:11.000Z,1545015066067718145,@airtransat My flight booking was cancelled two days ago and the booking now says cancelled. When will i get my refund?,Neutral,0.5858052372932434
44,2022-07-07T12:00:46.000Z,1545014961499475972,"Bonjour Montreal! SFO is  très excité to welcome Air Transat's new nonstop service to Montreal! The seasonal service runs twice weekly through October.

#NonstopSFO
@airtransat https://t.co/XhsyqtbLWx",Positive,0.8200412392616272
45,2022-07-07T11:56:21.000Z,1545013849044275200,"@airtransat 
J’essaie désespérément de vous joindre pour modifier partiellement ma réservation (pas tous les passagers ) et éventuellement l’aéroport sans succès: 55 minutes d’attente hier et 45 minutes aujourd’hui et aucune réponse depuis hier sur https://t.co/bKX5mdonjJ !",Negative,0.8607367873191833
46,2022-07-07T11:06:27.000Z,1545001293902749708,"Malgré tout ce que l'on entend, nous avons eu un merveilleux vol avec @airtransat TS691 hier et tous les bagages y étaient. Le personnel à bord était👌
Faut aussi le dire quand ça va bien 🎉",Positive,0.9429165720939636
47,2022-07-07T10:58:17.000Z,1544999237045420032,Madrid l'élégante #espagne #spain #travel #madrid @Visita_Madrid @airtransat https://t.co/zTFONeCJAz,Neutral,0.7299292087554932
48,2022-07-07T10:24:20.000Z,1544990692694425603,@airtransat My flight booking was cancelled two days ago and to booking now says cancelled. When will i get my refund?,Neutral,0.591463029384613
49,2022-07-07T10:23:26.000Z,1544990465765920772,@airtransat I sent this 4 days ago about a flight I took 2 days ago. I hope your company finds a way to better serve your customers.,Positive,0.5754165053367615
50,2022-07-07T09:59:12.000Z,1544984368803971073,@airtransat Sorry again but on Facebook Messenger there is only an automated responde service which of course can not help me due to the complexity of the issue. What I want is to talk to a person. I consider that this is disrespectful from Air Transat,Negative,0.935346245765686
51,2022-07-07T09:29:28.000Z,1544976883909107713,"@airtransat thanks but the page is not working, hope I can find it for myself https://t.co/6pNHVhSJjk",Negative,0.4993830919265747
52,2022-07-07T07:12:40.000Z,1544942457015648257,@airtransat can you please help!,Negative,0.46404150128364563
53,2022-07-07T05:40:24.000Z,1544919239651475456,"Hello @airtransat,
Don't want to be rude but I just arrived to Montreal from Toronto and my baggage (and other's people baggage as well) did not arrive. Nobody in the airport helped us, just 'fill the formulaire'. I don't have any document from you for my lost baggage",Negative,0.6998319029808044
54,2022-07-07T05:00:26.000Z,1544909182620647424,"@airtransat what a disaster! It's been 48h no answer to FB messager, no answer to calls, charged us twice 4 luggages that you lost! Where is our luggages? Worse experience in flying ever. People, be warned @airtransat has become official the worse airline.",Negative,0.9571763277053833
55,2022-07-07T03:27:31.000Z,1544885798180356096,@airtransat how long am I supposed to wait for someone to answer my call?  Still waiting and it’s been almost two hours.  I am trying to modify my seat selection.  It won’t let me do it through my booking.,Negative,0.7913745045661926
56,2022-07-07T03:19:52.000Z,1544883871048769537,"@airtransat Hi, my husband and I have contracted Covid and need to re-schedule our flights to allow for the 10 day window before flying. It won't work with 'manage my booking'. I get an error.",Negative,0.7868300676345825
57,2022-07-07T03:09:23.000Z,1544881235838865409,@airtransat an hour and a half and counting waiting on the phone for an answer to modify a seat selection.  How much longer?,Neutral,0.726514458656311
58,2022-07-07T01:05:27.000Z,1544850044221898752,RT @ryanlindley: I was listening to one of Air Canada's pilots on NewsTalk 1010 this morning who said the majority of the issues are with s…,Neutral,0.8052292466163635
59,2022-07-07T01:03:32.000Z,1544849564301156352,RT @ryanlindley: I was listening to one of Air Canada's pilots on NewsTalk 1010 this morning who said the majority of the issues are with s…,Neutral,0.8052292466163635
60,2022-07-07T00:23:01.000Z,1544839369051160576,@airtransat Over 3 hours and counting to get a human on the phone to prepay for luggage. Can’t do it online for some reason. Absolute gong show. https://t.co/kC3zFEM0NP,Negative,0.8729201555252075
61,2022-07-06T23:08:33.000Z,1544820627550474240,@airtransat @yulaeroport @Aeroport_BOD C’est ce que j’ai essayé de faire plusieurs jours d’affilée et personne n’a répondu. La valise est enfin arrivée après 15 jours !,Positive,0.5450378656387329
62,2022-07-06T21:18:46.000Z,1544793000819277830,"@airtransat @Ladylib53828391 Stop telling us to use messenger, nobody is answering in a timely manner. Just help us.",Negative,0.8169521689414978
63,2022-07-06T21:12:48.000Z,1544791498339848192,"@airtransat Where's my luggage? I have no clothes. You are ruining my vacation because nobody will answer a phone or actually assist me through messenger. Complete failure on your part! Thoughts, prayers and apologies will not be accepted.",Negative,0.9585289359092712
64,2022-07-06T21:11:26.000Z,1544791152955736064,Some positive @yulaeroport news for once. Flew @airtransat to Montego Bay on Monday. Decided to do carry-on and checked in online. Was at gate in 30 minutes or less. Plane took off exactly on time and landed exactly when planned. Flawless. Hope return is just as smooth!,Positive,0.8206568360328674
65,2022-07-06T20:36:44.000Z,1544782422990020608,"@airtransat bonjour, voyage pour Vancouver dans quelques semaines, est-ce que je peux mettre mon lisseur dans mon sac cabine 😁?",Neutral,0.7180048227310181
66,2022-07-06T20:23:05.000Z,1544778987469242369,@airtransat have sent several forms online to book wheelchair service for my father for upcoming flight Sunday.  Does anyone respond? what happens when we arrive at the airport with mobility issues? thx,Neutral,0.6845585703849792
67,2022-07-06T17:55:36.000Z,1544741869497851905,@airtransat Hi..trying to add Option Plus to 3 bookings from Toronto to Glasgow on 15th July TS244. There is a constant error when trying to add UK credit or debit card. Is there an issue with the booking system. Please assist,Negative,0.6438655257225037
68,2022-07-06T17:54:14.000Z,1544741526357655554,"@airtransat @skytrax_uk Hello, it is impossible to contact you by phone and your site shows me an error message for a flight modification. What should I do?",Negative,0.7192376852035522
69,2022-07-06T16:38:17.000Z,1544722415153979393,"@nmarciniak1 @airtransat Security was pretty quick in both airports, a few minutes. When I came back to Canada on June 30th it took me about 1-1.5 hrs to leave YYZ, the customs lineup is long and bottlenecked.",Negative,0.8402538299560547
70,2022-07-06T16:26:42.000Z,1544719496656687106,@airtransat Hi there! Are inflatable foot rests permitted on your flights?,Neutral,0.8885306119918823
71,2022-07-06T15:46:02.000Z,1544709265490837511,"@airtransat my father is stuck in Vancouver because he list his passport and is unable to get to an embassy without getting on a flight to Montreal. Please can someone get in touch with me ASAP, his flight is tomorrow otherwise he will be stuck!",Negative,0.8544511795043945
72,2022-07-06T15:40:47.000Z,1544707943295291393,"RT @andrearthurciel: Le courageux gouvernement caquiste quintuplera les quantités de nickel dans l’air de Québec. 

L’idéologie électrique…",Positive,0.5491642951965332
73,2022-07-06T15:23:06.000Z,1544703494057336836,@airtransat Can I please get assistance with case number 006943280 which was only replied to by an agent after 30 days? I would like to close out the matter and claim. thank you.,Neutral,0.5909982323646545
74,2022-07-06T15:19:25.000Z,1544702566960975873,"@airtransat Trying to modify my flight for the last week. Website, app, phone numbers, online chat boxes all unresponsive! What kind of airline service is this?? Never buying an Airtransat flight again. #worstairline",Negative,0.94903963804245
75,2022-07-06T14:54:43.000Z,1544696349089845248,"@airtransat employee who put this #Dog into a corner &amp; left him to suffer should be charged with #AnimalCruelty! How do you let this happen to any live animals?!
Dog left with lost baggage at @TorontoPearson airport for about 21 hrs.
@MssHumane @PeelPolice https://t.co/OYIlaqON0O",Negative,0.9418053030967712
76,2022-07-06T14:54:03.000Z,1544696183674765317,What’s happening with flight TS207 Manchester to Toronto @airtransat @manairport scheduled to depart at 13:25 but friends still sat on plane 2.5hrs later,Neutral,0.7523097395896912
77,2022-07-06T14:23:10.000Z,1544688411226914817,@airtransat Thanks for your quick response!,Positive,0.8155646920204163
78,2022-07-06T14:08:43.000Z,1544684771393036288,"@airtransat pas de service client joignable, arriver avec 3h de retard... sinon cava? 🤬😱🤭

#airtransat #retard #nothappy #serviceclient",Negative,0.941088855266571
79,2022-07-06T13:57:48.000Z,1544682025583525890,@R43257819 @airtransat 2 hours more waiting for the connection to live assistance on apple Business message service,Neutral,0.7655964493751526
80,2022-07-06T13:55:51.000Z,1544681536309567488,"@airtransat pour prendre les 700 millions du fédéral vous êtes les premiers mais pour proposer des avoirs vous êtes bien moins efficace! Le but est-il de prendre l’argent du fédéral ET de vos clients? Lobby de @Raymond_Bachand efficace, à l’inverse du respect envers vos clients🤷‍♂️",Negative,0.8237590193748474
81,2022-07-06T13:14:51.000Z,1544671216518266883,@airtransat The name is Jane! And I did that. And I've emailed 3x. So disappointing.,Negative,0.9361687898635864
82,2022-07-06T13:02:19.000Z,1544668062581940224,@cliftonjan @airtransat Ya happening over here in Montreal as well… BRUTAL!!!!,Negative,0.6689720749855042
83,2022-07-06T12:44:50.000Z,1544663662069272576,RT @MeghanD67232841: @airtransat @skytrax_uk I urgently need help. One of our reservations is spelled incorrectly and does not match the pa…,Negative,0.8221936821937561
84,2022-07-06T12:25:55.000Z,1544658901794177025,RT @johnphilippen: @airtransat 👋 we are flying from AMS to YVR in  13 days. Do you still serve childrens meals on your flights?,Neutral,0.8846205472946167
85,2022-07-06T12:23:45.000Z,1544658356111118337,"@airtransat @CTVToronto @PatForanCTVNews I have written on FB, just the other day, and nobody has responded. I have also done that months ago and was told to email your company and still no response. Not sure what more I can actually do to talk to someone.",Negative,0.7696207761764526
86,2022-07-06T12:16:59.000Z,1544656653953470464,@airtransat it's been an hour and 40 minutes that i am on a call waiting for someone who can help me manage my booking...,Neutral,0.5986305475234985
87,2022-07-06T11:38:56.000Z,1544647077455663105,@airtransat I need help. Been hanging on phone for over an hour here in UK . Cannot add baggage or seats to my flight bookings. Website sends me round in circles and says booking not found although I can see my flight itineraries KOR1IW.. Am very frustrated!,Negative,0.9105455875396729
88,2022-07-06T11:15:15.000Z,1544641119648088065,"@airtransat I need to make and adjustment to my ticket but it is impossible to get ahold of anyone! I’ve been trying since 9pm yesterday directly after I noticed a mistake in my itinerary, I don’t even know how to cancel the flights if I have to! So stressful.",Negative,0.9051975011825562
89,2022-07-06T10:42:37.000Z,1544632907112775680,@airtransat is it possible to reach you by phone? Have been trying for over 12 hours to reach someone. I spelled my spouses name wrong and need it corrected. calling only minutes after booking the flight. haven’t been able to reach anyone. I also have sent multiple Facebook msgs,Negative,0.7544816732406616
90,2022-07-06T10:26:52.000Z,1544628941742301184,@airtransat Thank you for responding Joanny. It’s appreciated.,Positive,0.9156176447868347
91,2022-07-06T09:02:19.000Z,1544607663400656897,@airtransat qui fait payer des billets plus de 1000€  et qui au bout d’1h15 d’attente au telephone ne répond toujours pas. Super service !,Negative,0.4883265793323517
92,2022-07-06T08:48:58.000Z,1544604307076665346,@airtransat my luggage didn’t make it to Madrid on 5 July. Can you please locate and send it to Groundforce at Madrid? I have opened a ticket and can provide details. Thank you!,Negative,0.6068530678749084
93,2022-07-06T07:45:13.000Z,1544588263180099584,"@Caitlin82803972 @BrianODomhnaill @Gavin_Campbell_ @airtransat @AerLingus @DublinAirport @EdinburghAirpo1 @AerLingus @aerlinguslostmy it's been the 16th day I have been missing my bag!!!! I WANT TO GET IT BACK, I HAVE MY WHOLE LIFE IN IT!!!! DUBEI88641",Negative,0.5638443827629089
94,2022-07-06T07:16:59.000Z,1544581158461067266,"@megathersmith @airtransat If the same team takes care of all the media, why do you ask people on Twitter to send a FB message, if you are all if you could answer directly on Twitter?",Negative,0.48223212361335754
95,2022-07-06T05:33:24.000Z,1544555088236216321,@airtransat have you managed to upgrade my 🏳️‍🌈 brother @upsidedown751 🏳️‍🌈 he is super excited,Positive,0.8516296148300171
96,2022-07-06T05:18:46.000Z,1544551408296493056,"RT @andrearthurciel: Le courageux gouvernement caquiste quintuplera les quantités de nickel dans l’air de Québec. 

L’idéologie électrique…",Positive,0.5491642951965332
97,2022-07-06T04:59:09.000Z,1544546470229164032,"@BrianODomhnaill @Gavin_Campbell_ @airtransat Aer Lingus lost my husband and I’s luggage during our honeymoon. We are on day 15 without an update, email, or call back. The tracker hasn’t even been updated since June 21st when they lost our stuff.. @AerLingus @DublinAirport @EdinburghAirpo1 #lostluggage #aerlingus",Negative,0.8790610432624817
98,2022-07-06T04:47:03.000Z,1544543423985852416,"@airtransat massively disappointed in phone line and online help. 2 hours on phone yesterday with no answer, Messenger took 7 hours to reply and told me to call. Calling now, 12:30AM EST and already clocked up 30 minutes with no answer. Flight is in 2 days and need help!",Negative,0.9265024662017822
99,2022-07-06T04:42:42.000Z,1544542331671543813,RT @ryanlindley: I was listening to one of Air Canada's pilots on NewsTalk 1010 this morning who said the majority of the issues are with s…,Neutral,0.8052292466163635
100,2022-07-06T04:28:55.000Z,1544538861153525761,RT @life_investors: My 14 year old bro in Law was not able to board his flight even after providing ALL the required Travel and Covid docum…,Negative,0.8322272896766663
101,2022-07-06T02:39:00.000Z,1544511198527463424,"The real litige is salary  , just paid $16 hours is not normal at this time @AirCanada @airtransat
Change the flags I'm not Trans 🤮
https://t.co/c8pCs2qx0l",Negative,0.7372957468032837
102,2022-07-06T02:22:05.000Z,1544506943573839873,"RT @andrearthurciel: Le courageux gouvernement caquiste quintuplera les quantités de nickel dans l’air de Québec. 

L’idéologie électrique…",Positive,0.5491642951965332
103,2022-07-06T02:00:00.000Z,1544501384141316097,Will they let me into the plane with my puppy 민멍 to go to California it's an important question @airtransat https://t.co/kyOWm34uHy,Neutral,0.7531121373176575
104,2022-07-06T01:46:38.000Z,1544498023128092674,@KevinGr92008391 @airtransat How long did it take you to go through the security at YYZ and LGW? I’m travelling to LGW in couple of weeks and wondering,Neutral,0.8366062045097351
105,2022-07-06T01:15:39.000Z,1544490226428559360,@airtransat @skytrax_uk I urgently need help. One of our reservations is spelled incorrectly and does not match the passport. One letter is missing. Please can anyone from @airtransat tell me what to do 😩,Negative,0.820326030254364
106,2022-07-06T00:50:06.000Z,1544483793259700230,"@rebeccalow_ @airtransat I missed a flight but fortunately i was able to get a refund with the help of #ANONYMOUS_CYBERHACK on Instagram, kindly message him to help you get a refund.",Neutral,0.44919687509536743
107,2022-07-06T00:42:28.000Z,1544481874722037760,@GraemeFrisque @AirCanada @airtransat @WestJet This one is easy money too. @IFALPA would be ringing this bell if there was an ounce of merit to it.,Positive,0.5538095235824585
108,2022-07-06T00:41:48.000Z,1544481706698317824,@airtransat I changed my flight and was prompted to rebook my baggage and contact the booking centre for a refund but I can't get through to a human to help me.,Negative,0.6347773671150208
109,2022-07-06T00:36:58.000Z,1544480491478327297,@ryanlindley @AirCanada @airtransat @WestJet There are politically motivated &amp; ideological idiots in all professions. Even generally intelligent people can be idiots when it comes to core beliefs &amp; biases. A job title or education means nothing beyond competence for a job. Even competent people can hold incompetent beliefs.,Negative,0.9016204476356506
110,2022-07-06T00:35:54.000Z,1544480221050671105,"RT @freetoflycanada: Important.
#aviation #cdnpoli #endthemandates @ALPACanada  @AirCanada @SunwingVacay @WestJet @garybrussell @tim_f_perr…",Neutral,0.4881530702114105
111,2022-07-06T00:24:37.000Z,1544477382811205633,@airtransat Did that.  No replies from your automation. Get a human to reply.  Enough with the run around.,Negative,0.7507873177528381
112,2022-07-06T00:20:04.000Z,1544476235538894849,"@airtransat @skytrax_uk Hi...I need some assistance....trying to add Option Plus to booking from Toronto to Glasgow but getting credit card error constantly, so is my two companions...please assist....I have sent many requests on messenger but no reply yet...thanks",Negative,0.6048548817634583
113,2022-07-05T23:58:40.000Z,1544470849427853316,@airtransat @skytrax_uk I need help! Im trying to reach a human being.  We travel in 2 days. The app is  not giving me the option,Negative,0.6879306435585022
114,2022-07-05T23:44:58.000Z,1544467402838028288,"RT @freetoflycanada: Important.
#aviation #cdnpoli #endthemandates @ALPACanada  @AirCanada @SunwingVacay @WestJet @garybrussell @tim_f_perr…",Neutral,0.4881530702114105
115,2022-07-05T23:39:28.000Z,1544466018617069568,"RT @freetoflycanada: Important.
#aviation #cdnpoli #endthemandates @ALPACanada  @AirCanada @SunwingVacay @WestJet @garybrussell @tim_f_perr…",Neutral,0.4881530702114105
116,2022-07-05T23:12:51.000Z,1544459319328083968,@life_investors @airtransat I must add here that whether it’s a lack of training of the airline staff or they are simply inhuman either way you have no right to be treating a child in this very poor-spirited manner being in a developed country which holds its values on Justice and Equality.,Negative,0.9057920575141907
117,2022-07-05T23:03:37.000Z,1544456998011523073,@life_investors @airtransat This is absolutely appalling and ridiculous service by those culprits who are involved in this incident. How can you do this to a child who is travelling with his mother to join with his sister in Canada. This incident needs to be dealt with and resolved in an amicable manner.,Negative,0.9236942529678345
118,2022-07-05T22:38:10.000Z,1544450593070034944,@airtransat Dont act as if you can throw these people off and make them think you are any better on those platforms. You pretty much private message and tell us to call the support centre. Absolutel joke! Will not fly again!,Negative,0.9159383773803711
119,2022-07-05T22:34:23.000Z,1544449642418536448,RT @ryanlindley: I was listening to one of Air Canada's pilots on NewsTalk 1010 this morning who said the majority of the issues are with s…,Neutral,0.8052292466163635
120,2022-07-05T22:29:43.000Z,1544448464540639244,"@RandomSusla @ryanlindley @AirCanada @airtransat @WestJet CATSA introduced new security process. It is sure to add to confusion and or delays while people become familiar with it, or it has glitches. https://t.co/OAzIBgGayr",Negative,0.8718048334121704
121,2022-07-05T22:14:25.000Z,1544444614224101378,Contemplating whether to go to sleep or continue my battle with @airtransat customer service https://t.co/LxHmqtIGPK,Neutral,0.6574931144714355
122,2022-07-05T22:07:09.000Z,1544442787265155072,RT @life_investors: My 14 year old bro in Law was not able to board his flight even after providing ALL the required Travel and Covid docum…,Negative,0.8322272896766663
123,2022-07-05T22:05:02.000Z,1544442254286327816,@ryanlindley @AirCanada @airtransat @WestJet Laying off a lot of staff and being unable to rehire them. AC just brought in a new computer system at the start of COVID and first thing company cut was training. Isn’t Pearson also short a runway (down for repairs)?,Negative,0.8839216232299805
124,2022-07-05T21:21:13.000Z,1544431227364671488,"@Xheni @airtransat I was on hold today for 5 hours.. it finally rang and I got so excited and then I heard “the number cannot be completed at dialled, please try your number again” and hung up on me .. I almost cried",Negative,0.5024971961975098
125,2022-07-05T20:51:26.000Z,1544423733586190340,So @airtransat coming up to 7 hours and three hang ups and I missing #LoveIsland  hope you are happy https://t.co/XXSECqHUSF,Negative,0.5850333571434021
126,2022-07-05T20:24:51.000Z,1544417044090716164,@airtransat I would think twice before flying with them. They say checked baggage is £45 if paid at least 24 hrs before departure and £55 after. Rubbish. They charge you £55 before online regardless of their TandCs. Plus don’t try calling them they don’t answer the phone too,Negative,0.9190833568572998
127,2022-07-05T20:07:57.000Z,1544412788730146817,@airtransat Yes I have the delay certificate but not one stating I missed my connection and I had to take another flight the next day,Negative,0.6343772411346436
128,2022-07-05T20:02:38.000Z,1544411453255389184,@airtransat how do I get a letter confirming that I missed a connection due to a flight delay?,Negative,0.5602890849113464
129,2022-07-05T20:00:19.000Z,1544410866736562177,RT @life_investors: My 14 year old bro in Law was not able to board his flight even after providing ALL the required Travel and Covid docum…,Negative,0.8322272896766663
130,2022-07-05T19:50:13.000Z,1544408325147746306,Come on @airtransat this is the second time I have had the call ended on me this is now 6 hours in total https://t.co/83PnBZ99F4,Neutral,0.5384171009063721
131,2022-07-05T19:33:05.000Z,1544404013587873793,"@airtransat @skytrax_uk Avoid them at all cost! 24-hours delayed flight, 3h round-trip from YUL to YUL and letting us alone in the middle of the night without any help.

All that for a 200$ rebates on next flight. Shame on transat!

Never again",Negative,0.9593645930290222
132,2022-07-05T19:31:30.000Z,1544403616542367746,@airtransat is it normal to be on the line for 80min &amp; still counting to get through customer service? #awfulservice #airtransat,Negative,0.9273688793182373
133,2022-07-05T19:03:09.000Z,1544396481028935681,@airtransat is kind of legal scammer!,Negative,0.9080803990364075
134,2022-07-05T19:02:54.000Z,1544396417665581061,"@airtransat still waiting!!!
I sent few sms via Facebook messenger, same: not answer!
I have never seen a business like this!!",Negative,0.8263716697692871
